DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
31102025|532980|0000000000000072|0000000000002931|0000000000000072|0000000000002911|100.00
31102025|532983|0000000000000161|0000000000387552|0000000000000259|0000000000628127|062.16
31102025|532985|0000000000003192|0000000000292228|0000000000004954|0000000000454326|064.43
31102025|532986|0000000000004265|0000000000135755|0000000000004382|0000000000141195|097.33
31102025|532989|0000000000005964|0000000000920360|0000000000005964|0000000000920360|100.00
31102025|532992|0000000000000313|0000000000011203|0000000000000314|0000000000011004|099.68
31102025|532993|0000000000000899|0000000000848487|0000000000000899|0000000000848487|100.00
31102025|532994|0000000000001276|0000000000127090|0000000000001280|0000000000127937|099.69
31102025|532998|0000000000001600|0000000000195892|0000000000001600|0000000000195892|100.00
31102025|533001|0000000000001244|0000000000198356|0000000000001411|0000000000223544|088.16
31102025|533007|0000000000119306|0000000001239590|0000000000136050|0000000001419545|087.69
31102025|533012|0000000000000073|0000000000000609|0000000000000073|0000000000000615|100.00
31102025|533014|0000000000024437|0000000001625794|0000000000036041|0000000002415691|067.80
31102025|533019|0000000000000008|0000000000012944|0000000000000008|0000000000012944|100.00
31102025|533022|0000000000002308|0000000000477179|0000000000003281|0000000000677436|070.34
31102025|533023|0000000000000652|0000000008118085|0000000000000860|0000000010770447|075.81
31102025|533029|0000000000000006|0000000000000541|0000000000000006|0000000000000540|100.00
31102025|533033|0000000000008405|0000000007386735|0000000000011238|0000000009908862|074.79
31102025|533047|0000000000004750|0000000005698100|0000000000009382|0000000011192686|050.63
31102025|533048|0000000000200035|0000000000134024|0000000000276897|0000000000184960|072.24
31102025|533056|0000000000015242|0000000000516857|0000000000024251|0000000000821056|062.85
31102025|533080|0000000000003502|0000000002436342|0000000000006428|0000000004449235|054.48
31102025|533088|0000000000003909|0000000001285280|0000000000006446|0000000002131784|060.64
31102025|533090|0000000001309465|0000000001966922|0000000001309465|0000000001966922|100.00
31102025|533093|0000000000000756|0000000000038987|0000000000000769|0000000000039996|098.31
31102025|533095|0000000000000124|0000000000964001|0000000000000330|0000000002576278|037.58
31102025|533096|0000000001425960|0000000225159084|0000000002918305|0000000464503462|048.86
31102025|533098|0000000000193401|0000000016404273|0000000000315099|0000000026801887|061.38
31102025|533100|0000000000035826|0000000000584547|0000000000035826|0000000000584547|100.00
31102025|533101|0000000000000331|0000000000042203|0000000000000502|0000000000064247|065.94
31102025|533104|0000000000005218|0000000006029921|0000000000010717|0000000012279683|048.69
31102025|533106|0000000000060172|0000000026072528|0000000000119625|0000000051957356|050.30
31102025|533108|0000000000010041|0000000000406661|0000000000010225|0000000000411916|098.20
31102025|533110|0000000000000032|0000000000000452|0000000000000032|0000000000000451|100.00
31102025|533121|0000000000000175|0000000000178045|0000000000000202|0000000000203724|086.63
31102025|533122|0000000002951565|0000000032260606|0000000005539580|0000000061592953|053.28
31102025|533137|0000000000015477|0000000000514611|0000000000024622|0000000000824462|062.86
31102025|533138|0000000000000341|0000000000225009|0000000000000626|0000000000412651|054.47
31102025|533146|0000000000001330|0000000000606148|0000000000001874|0000000000854935|070.97
31102025|533148|0000000000175502|0000000092629956|0000000000226341|0000000120499313|077.54
31102025|533149|0000000000009125|0000000000089060|0000000000010167|0000000000099225|089.75
31102025|533150|0000000000008429|0000000019301568|0000000000016856|0000000038956249|050.01
31102025|533151|0000000000006492|0000000001735312|0000000000008064|0000000002157856|080.51
31102025|533152|0000000000001508|0000000000063668|0000000000001722|0000000000072751|087.57
31102025|533155|0000000000007301|0000000004368189|0000000000013725|0000000008318803|053.19
31102025|533156|0000000000062809|0000000004184336|0000000000139001|0000000009212886|045.19
31102025|533158|0000000000001698|0000000003683727|0000000000006140|0000000013436852|027.65
31102025|533160|0000000000024873|0000000003704834|0000000000047565|0000000007162583|052.29
31102025|533161|0000000000002133|0000000000233351|0000000000002340|0000000000253238|091.15
31102025|533162|0000000000043169|0000000000597459|0000000000054765|0000000000756950|078.83
31102025|533164|0000000000007544|0000000000403755|0000000000007819|0000000000420966|096.48
31102025|533166|0000000000048551|0000000000090305|0000000000086041|0000000000159279|056.43
31102025|533168|0000000000000851|0000000000052771|0000000000000893|0000000000055861|095.30
31102025|533169|0000000000007902|0000000001176608|0000000000025156|0000000003729459|031.41
31102025|533170|0000000000004155|0000000000610993|0000000000004256|0000000000630894|097.63
31102025|533172|0000000000000007|0000000000073805|0000000000000012|0000000000126112|058.33
31102025|533177|0000000000023738|0000000000072341|0000000000023738|0000000000072341|100.00
31102025|533179|0000000000001868|0000000011048006|0000000000004163|0000000024598227|044.87
31102025|533181|0000000000002152|0000000000212618|0000000000002157|0000000000213348|099.77
31102025|533192|0000000000001912|0000000000059750|0000000000002394|0000000000074516|079.87
31102025|533193|0000000000003519|0000000000415242|0000000000006463|0000000000764705|054.45
31102025|533202|0000000000158374|0000000000693679|0000000000177972|0000000000780229|088.99
31102025|533203|0000000000026126|0000000000958931|0000000000026126|0000000000958931|100.00
31102025|533206|0000000000059521|0000000005242610|0000000000095473|0000000008410586|062.34
31102025|533208|0000000000001422|0000000000140309|0000000000001520|0000000000151485|093.55
31102025|533210|0000000000000337|0000000000029485|0000000000000509|0000000000044469|066.21
31102025|533212|0000000000002039|0000000000137980|0000000000002360|0000000000159092|086.40
31102025|533217|0000000000000435|0000000000033930|0000000000000535|0000000000042765|081.31
31102025|533218|0000000000000747|0000000000071190|0000000000001259|0000000000120657|059.33
31102025|533227|0000000000000010|0000000000001470|0000000000000010|0000000000001470|100.00
31102025|533229|0000000000027394|0000000007578551|0000000000041914|0000000011525249|065.36
31102025|533230|0000000000130911|0000000013512634|0000000000290173|0000000029964715|045.11
31102025|533239|0000000000011011|0000000000056157|0000000000013684|0000000000069507|080.47
31102025|533244|0000000000382370|0000000039533235|0000000000518067|0000000053498053|073.81
31102025|533248|0000000000105249|0000000017529221|0000000000165554|0000000027673012|063.57
31102025|533259|0000000000000179|0000000000053441|0000000000000191|0000000000056908|093.72
31102025|533260|0000000000001040|0000000000129688|0000000000001092|0000000000137465|095.24
31102025|533262|0000000000007328|0000000004660608|0000000000008472|0000000005410807|086.50
31102025|533263|0000000000149141|0000000002092449|0000000000272806|0000000003837945|054.67
31102025|533267|0000000000000679|0000000000176914|0000000000001191|0000000000309293|057.01
31102025|533268|0000000000000045|0000000000000229|0000000000000045|0000000000000229|100.00
31102025|533269|0000000000008541|0000000012079537|0000000000011307|0000000016016371|075.54
31102025|533270|0000000000000214|0000000000027842|0000000000000376|0000000000049146|056.91
31102025|533271|0000000000083170|0000000017108069|0000000000143085|0000000029072637|058.13
31102025|533272|0000000000009933|0000000003203890|0000000000018482|0000000005991322|053.74
31102025|533273|0000000000009094|0000000016179591|0000000000017741|0000000031597123|051.26
31102025|533274|0000000000002673|0000000004664786|0000000000008732|0000000015353977|030.61
31102025|533275|0000000001355814|0000000006304536|0000000002150742|0000000010375188|063.04
31102025|533278|0000000000722005|0000000280643344|0000000001210769|0000000473852180|059.63
31102025|533282|0000000000022339|0000000037262569|0000000000068293|0000000116859453|032.71
31102025|533284|0000000000002758|0000000000330133|0000000000003329|0000000000398780|082.85
31102025|533285|0000000000076947|0000000003921989|0000000000100486|0000000005128513|076.57
31102025|533286|0000000000017300|0000000006334395|0000000000028697|0000000010549117|060.28
31102025|533287|0000000000007347|0000000000062230|0000000000013667|0000000000116911|053.76
31102025|533289|0000000000000293|0000000000027074|0000000000000299|0000000000027412|097.99
31102025|533292|0000000000027944|0000000000466386|0000000000029686|0000000000495534|094.13
31102025|533293|0000000000014307|0000000014299132|0000000000023369|0000000023499572|061.22
31102025|533294|0000000000005114|0000000000133016|0000000000007390|0000000000195086|069.20
31102025|533295|0000000000170505|0000000005335102|0000000000383387|0000000012189245|044.47
31102025|533296|0000000000025006|0000000000304241|0000000000025006|0000000000304241|100.00
31102025|533298|0000000000003275|0000000000103720|0000000000004649|0000000000147454|070.45
31102025|533301|0000000000009381|0000000000194187|0000000000009620|0000000000200358|097.52
31102025|533302|0000000000000532|0000000002918365|0000000000000532|0000000002918365|100.00
31102025|533303|0000000000000430|0000000000203949|0000000000000460|0000000000218569|093.48
31102025|533306|0000000000000252|0000000000569268|0000000000000420|0000000000949944|060.00
31102025|533315|0000000000006375|0000000000547868|0000000000006947|0000000000595095|091.77
31102025|533316|0000000000000204|0000000000084528|0000000000000258|0000000000107930|079.07
31102025|533317|0000000000001385|0000000000007947|0000000000001385|0000000000007947|100.00
31102025|533326|0000000000054823|0000000007486081|0000000000095819|0000000013093113|057.22
31102025|533329|0000000000001487|0000000000056953|0000000000001673|0000000000064135|088.88
31102025|533333|0000000000346877|0000000010336935|0000000000774364|0000000022515678|044.80
31102025|533336|0000000000000003|0000000000004254|0000000000000004|0000000000005666|075.00
31102025|533339|0000000000021747|0000000029498719|0000000000035568|0000000048567844|061.14
31102025|533343|0000000000020015|0000000001907430|0000000000020948|0000000002042747|095.55
31102025|533344|0000000000038005|0000000001382242|0000000000054009|0000000001976145|070.37
31102025|533385|0000000000053843|0000000013137692|0000000000106006|0000000025862991|050.79
31102025|533398|0000000000011436|0000000036273277|0000000000025845|0000000082914330|044.25
31102025|533407|0000000000005078|0000000000375879|0000000000005078|0000000000375879|100.00
31102025|533408|0000000000004280|0000000000452396|0000000000006749|0000000000717264|063.42
31102025|533427|0000000000024445|0000000000783218|0000000000033951|0000000001095422|072.00
31102025|533451|0000000000001046|0000000000059499|0000000000001046|0000000000059499|100.00
31102025|533452|0000000000001653|0000000000337956|0000000000007085|0000000001459350|023.33
31102025|533470|0000000000011144|0000000000296542|0000000000013853|0000000000369599|080.44
31102025|533477|0000000000000381|0000000000182423|0000000000000578|0000000000276962|065.92
31102025|533482|0000000000003285|0000000000012483|0000000000003285|0000000000012270|100.00
31102025|533506|0000000000129052|0000000000187126|0000000000139062|0000000000202830|092.80
31102025|533519|0000000000150666|0000000040747620|0000000000271280|0000000073497151|055.54
31102025|533540|0000000000001290|0000000000010475|0000000000001381|0000000000010529|093.41
31102025|533543|0000000000001143|0000000000126988|0000000000001745|0000000000195553|065.50
31102025|533552|0000000000001285|0000000000252246|0000000000001487|0000000000292129|086.42
31102025|533553|0000000000292113|0000000226270730|0000000000940104|0000000708848781|031.07
31102025|533570|0000000000021695|0000000002183819|0000000000034053|0000000003428215|063.71
31102025|533573|0000000000001879|0000000001684806|0000000000003357|0000000003011510|055.97
31102025|533576|0000000000008514|0000000000517822|0000000000032135|0000000001979758|026.49
31102025|533581|0000000000024801|0000000014172532|0000000000097844|0000000056454598|025.35
31102025|533602|0000000000227239|0000000000234057|0000000000309569|0000000000316509|073.40
31102025|533605|0000000000001658|0000000000000933|0000000000001658|0000000000000933|100.00
31102025|533608|0000000000006662|0000000001046601|0000000000017291|0000000002654487|038.53
31102025|533629|0000000000007356|0000000000047520|0000000000012256|0000000000080923|060.02
31102025|533632|0000000000009733|0000000000135581|0000000000010022|0000000000137153|097.12
31102025|533638|0000000000000204|0000000000004185|0000000000000205|0000000000004206|099.51
31102025|533655|0000000000016984|0000000009088988|0000000000035758|0000000019170996|047.50
31102025|533676|0000000000148737|0000000057005355|0000000000148737|0000000057005355|100.00
31102025|533704|0000000000055567|0000000002224348|0000000000107849|0000000004332841|051.52
31102025|533719|0000000000000089|0000000000963606|0000000000000158|0000000001721539|056.33
31102025|533758|0000000000017592|0000000031518707|0000000000025587|0000000046099541|068.75
31102025|533761|0000000000011566|0000000001232936|0000000000020112|0000000002158758|057.51
31102025|533896|0000000000001076|0000000000023242|0000000000001076|0000000000023462|100.00
31102025|533941|0000000000008409|0000000003342578|0000000000009979|0000000004119458|084.27
31102025|533982|0000000000012377|0000000006177204|0000000000012377|0000000006177204|100.00
31102025|534060|0000000001524918|0000000002882096|0000000001716277|0000000003269032|088.85
31102025|534063|0000000000000193|0000000000010228|0000000000000303|0000000000015631|063.70
31102025|534064|0000000000108536|0000000000201877|0000000000128336|0000000000239187|084.57
31102025|534076|0000000000017440|0000000008304056|0000000000035250|0000000016637101|049.48
31102025|534091|0000000000008915|0000000082452161|0000000000023955|0000000221222926|037.22
31102025|534139|0000000000004442|0000000003713290|0000000000005395|0000000004546040|082.34
31102025|534190|0000000000000066|0000000000000204|0000000000000066|0000000000000203|100.00
31102025|534309|0000000000197573|0000000023204949|0000000000493379|0000000058441198|040.04
31102025|534312|0000000000000655|0000000000001336|0000000000000655|0000000000001336|100.00
31102025|534328|0000000000000102|0000000000017743|0000000000000104|0000000000018305|098.08
31102025|534338|0000000000142009|0000000002252263|0000000000443677|0000000007387689|032.01
31102025|534369|0000000000003325|0000000000597835|0000000000006481|0000000001168702|051.30
31102025|534392|0000000000002493|0000000000713996|0000000000004013|0000000001158472|062.12
31102025|534425|0000000000000253|0000000000035585|0000000000000261|0000000000036748|096.93
31102025|534532|0000000000006359|0000000000033576|0000000000006716|0000000000036022|094.68
31102025|534597|0000000000079392|0000000004149026|0000000000180303|0000000009431476|044.03
31102025|534598|0000000000012304|0000000000514062|0000000000032142|0000000001317522|038.28
31102025|534600|0000000000016510|0000000001094448|0000000000022724|0000000001516520|072.65
31102025|534612|0000000000000743|0000000000017966|0000000000000743|0000000000017973|100.00
31102025|534615|0000000000002860|0000000000062205|0000000000004345|0000000000095206|065.82
31102025|534618|0000000000074617|0000000092622083|0000000000185026|0000000235658553|040.33
31102025|534623|0000000000006592|0000000000266779|0000000000008934|0000000000367064|073.79
31102025|534639|0000000000000304|0000000000008288|0000000000000326|0000000000008906|093.25
31102025|534659|0000000000016000|0000000000079200|0000000000016000|0000000000079200|100.00
31102025|534674|0000000000026110|0000000000126112|0000000000034070|0000000000162737|076.64
31102025|534675|0000000000037832|0000000002601328|0000000000037832|0000000002601328|100.00
31102025|534691|0000000000009476|0000000000228751|0000000000014541|0000000000354258|065.17
31102025|534708|0000000000003000|0000000000028500|0000000000003000|0000000000028500|100.00
31102025|534732|0000000000045096|0000000000326656|0000000000045096|0000000000326656|100.00
31102025|534733|0000000000105338|0000000002220526|0000000000123762|0000000002626301|085.11
31102025|534741|0000000000338798|0000000000199891|0000000000421690|0000000000252604|080.34
31102025|534742|0000000000002644|0000000000674485|0000000000004057|0000000001041985|065.17
31102025|534748|0000000000049614|0000000000485225|0000000000065717|0000000000642938|075.50
31102025|534755|0000000000009911|0000000000007838|0000000000009911|0000000000007838|100.00
31102025|534758|0000000000000319|0000000000547277|0000000000000744|0000000001283470|042.88
31102025|534804|0000000000001590|0000000002549804|0000000000002110|0000000003392909|075.36
31102025|534809|0000000001479208|0000000017188397|0000000003065157|0000000035599913|048.26
31102025|534816|0000000000040356|0000000014679495|0000000000155856|0000000057259049|025.89
31102025|534976|0000000000002789|0000000002312221|0000000000005004|0000000004162538|055.74
31102025|535136|0000000000002052|0000000002479227|0000000000003506|0000000004235255|058.53
31102025|535204|0000000000002335|0000000000007005|0000000000002335|0000000000007053|100.00
31102025|535205|0000000000029862|0000000000113476|0000000000034884|0000000000129994|085.60
31102025|535267|0000000000035099|0000000000299395|0000000000050356|0000000000432634|069.70
31102025|535276|0000000000004315|0000000004014720|0000000000004946|0000000004609458|087.24
31102025|535279|0000000000004000|0000000000031120|0000000000004000|0000000000031120|100.00
31102025|535322|0000000000005834|0000000002448239|0000000000011321|0000000004724564|051.53
31102025|535387|0000000000043300|0000000004542744|0000000000043300|0000000004542744|100.00
31102025|535431|0000000000161762|0000000000143969|0000000000197300|0000000000173332|081.99
31102025|535458|0000000000001445|0000000000042874|0000000000001890|0000000000056575|076.46
31102025|535566|0000000000000062|0000000000008804|0000000000000062|0000000000008804|100.00
31102025|535601|0000000000000621|0000000000140346|0000000000000623|0000000000140945|099.68
31102025|535602|0000000000000896|0000000000926733|0000000000001394|0000000001443421|064.28
31102025|535620|0000000000000451|0000000000145656|0000000000000451|0000000000145656|100.00
31102025|535621|0000000000000737|0000000000107676|0000000000000757|0000000000119229|097.36
31102025|535648|0000000000003700|0000000002868610|0000000000005677|0000000004402501|065.18
31102025|535657|0000000000000644|0000000000005861|0000000000000644|0000000000005378|100.00
31102025|535693|0000000000049279|0000000004792876|0000000000051164|0000000004900864|096.32
31102025|535719|0000000000032529|0000000000738409|0000000000036788|0000000000835262|088.42
31102025|535730|0000000000412133|0000000000251402|0000000000902812|0000000000547356|045.65
31102025|535754|0000000000003596|0000000000771163|0000000000008625|0000000001855028|041.69
31102025|535755|0000000000153119|0000000012512885|0000000000249192|0000000020471809|061.45
31102025|535789|0000000000602627|0000000113806109|0000000002333098|0000000438130681|025.83
31102025|535910|0000000000345045|0000000000386451|0000000000412046|0000000000462913|083.74
31102025|535916|0000000000047349|0000000002750977|0000000000059089|0000000003321903|080.13
31102025|535958|0000000000737223|0000000001415469|0000000001396239|0000000002684994|052.80
31102025|536073|0000000000706070|0000000002160575|0000000001040716|0000000003209482|067.84
31102025|536264|0000000000009738|0000000000417176|0000000000013854|0000000000592046|070.29
31102025|536493|0000000000000317|0000000000142809|0000000000000331|0000000000149928|095.77
31102025|536507|0000000000023172|0000000000036747|0000000000023172|0000000000036747|100.00
31102025|536565|0000000000028624|0000000001518504|0000000000030966|0000000001649003|092.44
31102025|536659|0000000001065125|0000000004237002|0000000001065125|0000000004237002|100.00
31102025|536672|0000000000000613|0000000000003648|0000000000000613|0000000000003667|100.00
31102025|536709|0000000000009401|0000000000131991|0000000000009471|0000000000133285|099.26
31102025|536738|0000000000006000|0000000000036000|0000000000006000|0000000000036000|100.00
31102025|536773|0000000000000371|0000000000364823|0000000000000430|0000000000426429|086.28
31102025|536846|0000000000000930|0000000000102132|0000000000000930|0000000000102132|100.00
31102025|536960|0000000000008231|0000000000529336|0000000000011078|0000000000715180|074.30
31102025|536974|0000000000036001|0000000002741117|0000000000048458|0000000003707517|074.29
31102025|537007|0000000000048122|0000000013936613|0000000000064497|0000000018709848|074.61
31102025|537008|0000000000004745|0000000000139171|0000000000023229|0000000000682730|020.43
31102025|537069|0000000000051136|0000000001129595|0000000000054474|0000000001201269|093.87
31102025|537253|0000000000000209|0000000000015048|0000000000000319|0000000000023012|065.52
31102025|537259|0000000000002392|0000000001837774|0000000000002785|0000000002124013|085.89
31102025|537291|0000000000003624|0000000000630576|0000000000004081|0000000000710023|088.80
31102025|537292|0000000000000012|0000000000001572|0000000000000024|0000000000003147|050.00
31102025|537326|0000000000006091|0000000000679756|0000000000007774|0000000000867602|078.35
31102025|537483|0000000000000376|0000000000104968|0000000000000698|0000000000195456|053.87
31102025|537536|0000000000004074|0000000000373464|0000000000005654|0000000000521963|072.06
31102025|537573|0000000000000800|0000000000014400|0000000000000800|0000000000014400|100.00
31102025|537707|0000000000172133|0000000000197953|0000000000223433|0000000000253448|077.04
31102025|537708|0000000000001351|0000000000383117|0000000000001728|0000000000491307|078.18
31102025|537709|0000000000062772|0000000000366246|0000000000062772|0000000000366246|100.00
31102025|537750|0000000000002476|0000000000529245|0000000000002648|0000000000574220|093.50
31102025|537766|0000000000087686|0000000000172742|0000000000104047|0000000000203274|084.28
31102025|537785|0000000000000152|0000000000032574|0000000000000153|0000000000032907|099.35
31102025|537800|0000000002521438|0000000004059516|0000000005860000|0000000009745053|043.03
31102025|537820|0000000000000600|0000000000001716|0000000000000600|0000000000001716|100.00
31102025|537839|0000000000014777|0000000002444116|0000000000016672|0000000002749920|088.63
31102025|537840|0000000000000251|0000000000017449|0000000000000251|0000000000017449|100.00
31102025|537985|0000000000000944|0000000000027773|0000000000001297|0000000000038561|072.78
31102025|538057|0000000000176427|0000000016705873|0000000000213764|0000000020153696|082.53
31102025|538081|0000000000006004|0000000000040227|0000000000006354|0000000000043048|094.49
31102025|538092|0000000000000021|0000000000002415|0000000000000021|0000000000002415|100.00
31102025|538119|0000000000000967|0000000000121939|0000000000001288|0000000000166809|075.08
31102025|538212|0000000000048236|0000000000027495|0000000000115511|0000000000066286|041.76
31102025|538268|0000000000001414|0000000000807677|0000000000001784|0000000001015549|079.26
31102025|538273|0000000000004021|0000000000130951|0000000000004021|0000000000130951|100.00
31102025|538365|0000000000000601|0000000000028115|0000000000000602|0000000000028085|099.83
31102025|538395|0000000000000899|0000000000072703|0000000000001001|0000000000087306|089.81
31102025|538401|0000000000002915|0000000000421655|0000000000003249|0000000000469444|089.72
31102025|538422|0000000000165347|0000000000090941|0000000000200570|0000000000109431|082.44
31102025|538446|0000000000002593|0000000000418640|0000000000003266|0000000000530040|079.39
31102025|538451|0000000001049770|0000000021719742|0000000001586576|0000000033066224|066.17
31102025|538452|0000000003862502|0000000001236001|0000000005011117|0000000001555483|077.08
31102025|538464|0000000000005774|0000000000027947|0000000000005775|0000000000027837|099.98
31102025|538465|0000000000002015|0000000000028090|0000000000002015|0000000000027529|100.00
31102025|538476|0000000000045044|0000000001261232|0000000000081802|0000000002275446|055.06
31102025|538521|0000000000000252|0000000000023935|0000000000000258|0000000000023252|097.67
31102025|538537|0000000000000001|0000000000000150|0000000000000001|0000000000000150|100.00
31102025|538539|0000000000016653|0000000000202668|0000000000017317|0000000000209769|096.17
31102025|538540|0000000000109634|0000000000631491|0000000000109634|0000000000631491|100.00
31102025|538542|0000000000000433|0000000000004893|0000000000000433|0000000000004892|100.00
31102025|538546|0000000000003382|0000000000367624|0000000000005721|0000000000628865|059.12
31102025|538556|0000000000000216|0000000000018318|0000000000000216|0000000000018318|100.00
31102025|538562|0000000000002974|0000000001560310|0000000000007470|0000000003920290|039.81
31102025|538563|0000000000000001|0000000000000090|0000000000000001|0000000000000090|100.00
31102025|538564|0000000000000479|0000000000163651|0000000000000746|0000000000255651|064.21
31102025|538565|0000000000000094|0000000000011149|0000000000000122|0000000000014493|077.05
31102025|538567|0000000000000709|0000000000877317|0000000000001064|0000000001309334|066.64
31102025|538569|0000000000021432|0000000000031934|0000000000022332|0000000000033274|095.97
31102025|538596|0000000000002660|0000000000014098|0000000000002760|0000000000014683|096.38
31102025|538597|0000000000011424|0000000000097904|0000000000012352|0000000000102180|092.49
31102025|538598|0000000000109252|0000000002949804|0000000000136094|0000000003693298|080.28
31102025|538607|0000000000786863|0000000000977733|0000000000786863|0000000000977733|100.00
31102025|538609|0000000000002226|0000000000142464|0000000000002821|0000000000183680|078.91
31102025|538610|0000000000529850|0000000011359984|0000000000838508|0000000017869505|063.19
31102025|538611|0000000000000055|0000000000002747|0000000000000055|0000000000002747|100.00
31102025|538634|0000000000001319|0000000000219746|0000000000001745|0000000000292350|075.59
31102025|538635|0000000000001401|0000000000071984|0000000000003008|0000000000154898|046.58
31102025|538646|0000000000002801|0000000000123721|0000000000003281|0000000000151109|085.37
31102025|538666|0000000000029571|0000000025555259|0000000000077480|0000000068191370|038.17
31102025|538668|0000000000060462|0000000033891975|0000000000086983|0000000048522004|069.51
31102025|538674|0000000000001373|0000000000009027|0000000000001373|0000000000009027|100.00
31102025|538683|0000000000003360|0000000003224928|0000000000004083|0000000003928804|082.29
31102025|538685|0000000000005104|0000000000603038|0000000000006014|0000000000718810|084.87
31102025|538706|0000000000114016|0000000001197168|0000000000143544|0000000001507148|079.43
31102025|538707|0000000000001266|0000000000046779|0000000000001364|0000000000053758|092.82
31102025|538708|0000000000005084|0000000000042096|0000000000006132|0000000000049809|082.91
31102025|538713|0000000000144676|0000000027350998|0000000000190455|0000000033992565|075.96
31102025|538714|0000000000001560|0000000000047175|0000000000001886|0000000000057200|082.71
31102025|538715|0000000000003679|0000000001481902|0000000000004504|0000000001810939|081.68
31102025|538716|0000000000002100|0000000001156069|0000000000002100|0000000001156069|100.00
31102025|538730|0000000000015606|0000000005753933|0000000000027053|0000000009853598|057.69
31102025|538732|0000000000001482|0000000000063149|0000000000002059|0000000000087329|071.98
31102025|538734|0000000000089794|0000000124405098|0000000000136176|0000000187757717|065.94
31102025|538742|0000000000011850|0000000000535146|0000000000018610|0000000000829487|063.68
31102025|538743|0000000000002501|0000000000025785|0000000000002501|0000000000025785|100.00
31102025|538770|0000000000002558|0000000000044689|0000000000003040|0000000000051716|084.14
31102025|538772|0000000000019203|0000000001158902|0000000000030211|0000000001845767|063.56
31102025|538778|0000000000014215|0000000000125092|0000000000016173|0000000000143606|087.89
31102025|538786|0000000000000920|0000000000258474|0000000000000920|0000000000258474|100.00
31102025|538787|0000000000003467|0000000000032382|0000000000005824|0000000000053541|059.53
31102025|538788|0000000000021617|0000000000281454|0000000000022399|0000000000291763|096.51
31102025|538795|0000000000000830|0000000000207500|0000000000001106|0000000000273369|075.05
31102025|538817|0000000000082095|0000000001037681|0000000000134438|0000000001716450|061.07
31102025|538833|0000000000014798|0000000000213832|0000000000029554|0000000000441617|050.07
31102025|538834|0000000000002205|0000000000032855|0000000000002205|0000000000032884|100.00
31102025|538835|0000000000055372|0000000062730939|0000000000168267|0000000187481368|032.91
31102025|538836|0000000000000750|0000000000524438|0000000000001788|0000000001251419|041.95
31102025|538837|0000000000031287|0000000002002218|0000000000031287|0000000002002218|100.00
31102025|538838|0000000000001603|0000000000046712|0000000000002251|0000000000064354|071.21
31102025|538857|0000000000000386|0000000000002521|0000000000000386|0000000000002520|100.00
31102025|538860|0000000000125140|0000000000107621|0000000000199066|0000000000168050|062.86
31102025|538862|0000000000001286|0000000000057446|0000000000001294|0000000000061962|099.38
31102025|538868|0000000000007079|0000000000091603|0000000000009799|0000000000128339|072.24
31102025|538874|0000000000000934|0000000000016925|0000000000001434|0000000000025989|065.13
31102025|538875|0000000002443519|0000000026404686|0000000002443519|0000000026404686|100.00
31102025|538881|0000000000000100|0000000000002655|0000000000000100|0000000000002655|100.00
31102025|538882|0000000000101916|0000000008557887|0000000000150379|0000000012553736|067.77
31102025|538890|0000000000005144|0000000000345832|0000000000007568|0000000000509653|067.97
31102025|538891|0000000000095350|0000000005799187|0000000000228773|0000000013917223|041.68
31102025|538894|0000000000000221|0000000000004993|0000000000000460|0000000000010588|048.04
31102025|538895|0000000000000666|0000000000010457|0000000000000667|0000000000010394|099.85
31102025|538896|0000000000000590|0000000000235410|0000000000000590|0000000000234981|100.00
31102025|538902|0000000000000349|0000000000057219|0000000000000350|0000000000056933|099.71
31102025|538918|0000000000145645|0000000001827845|0000000000185841|0000000002432317|078.37
31102025|538920|0000000000060358|0000000009886641|0000000000182212|0000000030276457|033.13
31102025|538922|0000000000003554|0000000000085545|0000000000004115|0000000000099486|086.37
31102025|538923|0000000000032425|0000000001745438|0000000000036005|0000000001917908|090.06
31102025|538926|0000000000005151|0000000001431721|0000000000005827|0000000001577193|088.40
31102025|538928|0000000000071890|0000000000118619|0000000000078012|0000000000132056|092.15
31102025|538942|0000000000001578|0000000000044784|0000000000001938|0000000000055457|081.42
31102025|538943|0000000000000010|0000000000000985|0000000000000010|0000000000000985|100.00
31102025|538952|0000000000002181|0000000000002858|0000000000002181|0000000000002833|100.00
31102025|538961|0000000000028205|0000000000475255|0000000000030313|0000000000510411|093.05
31102025|538962|0000000000009300|0000000005242410|0000000000016953|0000000009713656|054.86
31102025|538964|0000000000000000|0000000000000000|0000000000000135|0000000000118620|000.00
31102025|538965|0000000000003845|0000000000265459|0000000000004352|0000000000295365|088.35
31102025|538970|0000000000693215|0000000007861059|0000000001113734|0000000012535969|062.24
31102025|538975|0000000001416516|0000000000396625|0000000002164625|0000000000608928|065.44
31102025|538979|0000000000000523|0000000000138726|0000000000001240|0000000000328943|042.18
31102025|538987|0000000000000450|0000000000279473|0000000000000667|0000000000413599|067.47
31102025|538992|0000000000000005|0000000000010700|0000000000000005|0000000000010470|100.00
31102025|539006|0000000000000119|0000000002056332|0000000000000246|0000000004212641|048.37
31102025|539011|0000000000000683|0000000000086673|0000000000000909|0000000000117585|075.14
31102025|539012|0000000000000168|0000000000017262|0000000000000168|0000000000017295|100.00
31102025|539013|0000000000001164|0000000000119369|0000000000002262|0000000000229354|051.46
