TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,SYMBOL,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW
2025-11-06,2025-11-06,CM,NSE,STK,29464,INF740KA1VE5,NEXT30ADD,EQ,,,,,DSPAMC - NEXT30ADD,40.23,40.23,39.8,39.84,39.84,40.27,,39.84,,,128661,5137423.54,94,F1,1,,,,,,NEXT30ADD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25171,INF740KA1UR9,TOP10ADD,EQ,,,,,DSPAMC - TOP10ADD,98.37,98.88,98.1,98.21,98.25,98.36,,98.21,,,93384,9194670.23,537,F1,1,,,,,,TOP10ADD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,28952,INE741L01018,DUCON,EQ,,,,,DUCON INFRATECHNOLOGIES L,4.77,4.78,4.64,4.66,4.69,4.77,,4.66,,,541580,2541568.13,904,F1,1,,,,,,DUCON,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11667,INE366A01041,DWARKESH,EQ,,,,,DWARIKESH SUGAR IND LTD,42.39,42.48,41.5,41.69,41.9,42.24,,41.69,,,242085,10129513.0,1941,F1,1,,,,,,DWARKESH,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25690,INE417B01040,DSSL,EQ,,,,,DYNACONS SYS & SOLN LTD,911.35,914.6,885.0,891.05,900.0,911.35,,891.0,,,17423,15547465.4,2233,F1,1,,,,,,DSSL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,4525,INE221B01012,DYNAMATECH,EQ,,,,,DYNAMATIC TECHNOLOGIES,8538.0,8563.0,8200.0,8282.0,8261.0,8470.0,,8281.95,,,25255,210686759.5,7615,F1,1,,,,,,DYNAMATECH,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,10417,INE600Y01019,DYCL,EQ,,,,,DYNAMIC CABLES LIMITED,386.35,397.0,373.5,375.95,374.65,397.65,,375.95,,,299895,114928037.9,10149,F1,1,,,,,,DYCL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21314,INE256H01015,DYNPRO,EQ,,,,,DYNEMIC PRODUCTS LIMITED,300.7,306.55,297.05,299.25,299.85,302.1,,299.25,,,20039,6030923.35,760,F1,1,,,,,,DYNPRO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,8937,INE255Z01019,E2E,EQ,,,,,E2E NETWORKS LIMITED,3110.0,3110.0,2942.4,3047.9,3051.0,3113.3,,3047.9,,,101280,304482206.7,11861,F1,1,,,,,,E2E,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,7.94,8.65,7.92,8.02,7.97,7.93,,8.02,,,119172333,987361850.74,55008,F1,1,,,,,,EASEMYTRIP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,15179,INE738I01010,ECLERX,EQ,,,,,ECLERX SERVICES LTD,4768.0,4785.0,4554.2,4569.9,4579.7,4738.4,,4569.95,,,82406,382659144.4,15705,F1,1,,,,,,ECLERX,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25060,INE06HJ01020,ECOSMOBLTY,EQ,,,,,ECOS (INDIA) MOB & HOSP L,204.0,205.8,198.12,198.78,199.99,204.93,,198.8,,,94293,18917062.67,3926,F1,1,,,,,,ECOSMOBLTY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,7196,INF754K01OB1,BBETF0432,EQ,,,,,EDELAMC - BBETF0432,1308.0,1310.35,1305.52,1308.14,1308.0,1309.0,,1308.14,,,6405,8378864.23,64,F1,1,,,,,,BBETF0432,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25258,INF754K01TE4,EBANKNIFTY,EQ,,,,,EDELAMC - EBANKNIFTY,59.75,59.75,57.25,57.76,57.73,58.75,,57.76,,,9890,575874.24,994,F1,1,,,,,,EBANKNIFTY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,16253,INF754K01KO2,EBBETF0430,EQ,,,,,EDELAMC - EBBETF0430,1552.01,1563.96,1552.01,1556.95,1557.0,1556.99,,1556.79,,,16341,25430565.38,682,F1,1,,,,,,EBBETF0430,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,22239,INF754K01LE1,EBBETF0431,EQ,,,,,EDELAMC - EBBETF0431,1395.99,1396.96,1391.41,1392.21,1392.0,1391.68,,1392.16,,,13319,18551693.9,233,F1,1,,,,,,EBBETF0431,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13139,INF754K01QX0,EBBETF0433,EQ,,,,,EDELAMC - EBBETF0433,1272.2,1274.25,1268.04,1272.28,1274.25,1273.05,,1272.28,,,29533,37608181.42,275,F1,1,,,,,,EBBETF0433,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,29019,INF754K01TX4,ECAPINSURE,EQ,,,,,EDELAMC - ECAPINSURE,23.78,23.91,23.49,23.58,23.67,23.78,,23.58,,,27189,641064.24,504,F1,1,,,,,,ECAPINSURE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,19933,INF754K01SE6,EGOLD,EQ,,,,,EDELAMC - EGOLD,120.55,121.0,119.75,120.7,120.0,120.25,,120.7,,,13938,1677669.5,247,F1,1,,,,,,EGOLD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,759466,INF754K01VW2,ELIQUID,EQ,,,,,EDELAMC - ELIQUID,1009.87,1009.87,1004.98,1004.98,1004.98,1004.85,,1004.98,,,5,5044.46,4,F1,1,,,,,,ELIQUID,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,758952,INF754K01VV4,ELM250,EQ,,,,,EDELAMC - ELM250,16.95,16.95,16.58,16.59,16.6,16.72,,16.59,,,149291,2478498.29,97,F1,1,,,,,,ELM250,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25996,INF754K01TF1,EMULTIMQ,EQ,,,,,EDELAMC - EMULTIMQ,42.86,42.86,42.2,42.4,42.41,42.65,,42.4,,,550882,23285764.41,2246,F1,1,,,,,,EMULTIMQ,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20257,INF754K01SF3,ESILVER,EQ,,,,,EDELAMC - ESILVER,147.72,148.98,146.3,148.64,148.48,146.99,,148.64,,,504790,74998112.96,510,F1,1,,,,,,ESILVER,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,15119,INE532F01054,EDELWEISS,EQ,,,,,EDELWEISS FIN SERV LTD,111.29,112.52,109.6,110.45,111.5,111.18,,110.45,,,3102113,344072867.78,18170,F1,1,,,,,,EDELWEISS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,758675,INE886D01026,EFCIL,EQ,,,,,EFC (I) LIMITED,294.0,294.0,269.65,272.4,274.4,292.15,,272.4,,,844647,235227776.4,15207,F1,1,,,,,,EFCIL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,910,INE066A01021,EICHERMOT,EQ,,,,,EICHER MOTORS LTD,6945.0,6975.0,6793.5,6806.5,6810.0,6930.0,,6806.45,,,435650,2989573866.5,58833,F1,1,,,,,,EICHERMOT,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,916,INE126A01031,EIDPARRY,EQ,,,,,EID PARRY INDIA LTD,1047.6,1051.7,1037.4,1040.7,1043.2,1047.4,,1040.6,,,73940,77113879.9,10369,F1,1,,,,,,EIDPARRY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,15399,INE276C01014,EIHAHOTELS,EQ,,,,,EIH ASSOCIATED HOTELS LTD,381.75,384.9,372.0,375.15,376.45,381.35,,375.15,,,14494,5439597.45,889,F1,1,,,,,,EIHAHOTELS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,919,INE230A01023,EIHOTEL,EQ,,,,,EIH LIMITED,399.1,399.3,386.35,391.35,388.9,399.1,,391.3,,,220819,86709482.0,14599,F1,1,,,,,,EIHOTEL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,4040,INE158B01016,EIMCOELECO,EQ,,,,,EIMCO ELECON (INDIA) LTD,1744.0,1744.5,1657.9,1685.4,1679.3,1745.6,,1685.45,,,66680,112811979.4,5680,F1,1,,,,,,EIMCOELECO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,8953,INE668G01021,ELDEHSG,EQ,,,,,ELDECO HSG & IND LTD.,905.55,905.55,866.05,877.05,867.0,911.0,,876.9,,,550,487704.05,145,F1,1,,,,,,ELDEHSG,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13643,INE205B01031,ELECON,EQ,,,,,ELECON ENG. CO. LTD,565.2,565.2,544.0,546.05,546.5,565.3,,546.05,,,313738,172457252.65,13479,F1,1,,,,,,ELECON,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11530,INE02YR01019,EMIL,EQ,,,,,ELECTRONICS MART IND LTD,147.48,147.48,140.1,140.79,141.5,146.51,,140.8,,,476009,67614810.64,9019,F1,1,,,,,,EMIL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,928,INE086A01029,ELECTCAST,EQ,,,,,ELECTROSTEEL CASTINGS LTD,89.67,89.67,87.3,87.83,88.0,89.36,,87.83,,,1308166,115415184.95,11625,F1,1,,,,,,ELECTCAST,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,4469,INE822G01016,ELECTHERM,EQ,,,,,ELECTROTHERM (I) LTD.,1049.8,1049.95,1006.0,1018.5,1013.0,1034.9,,1018.45,,,7212,7404786.5,831,F1,1,,,,,,ELECTHERM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,937,INE285A01027,ELGIEQUIP,EQ,,,,,ELGI EQUIPMENTS LTD,481.7,486.3,478.65,483.4,481.9,482.3,,483.35,,,181574,87480360.45,8778,F1,1,,,,,,ELGIEQUIP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13423,INE050401020,ELIN,EQ,,,,,ELIN ELECTRONICS LIMITED,211.9,211.9,201.0,205.56,204.8,209.79,,205.55,,,106121,21906812.59,4010,F1,1,,,,,,ELIN,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,758563,INE236E01022,ELLEN,EQ,,,,,ELLENBARRIE INDUS GASES L,458.0,465.0,452.3,460.4,460.0,458.05,,460.35,,,76804,35317676.4,2245,F1,1,,,,,,ELLEN,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13517,INE548C01032,EMAMILTD,EQ,,,,,EMAMI LIMITED,537.6,539.9,520.2,523.0,522.0,537.6,,523.0,,,314468,165584728.75,20729,F1,1,,,,,,EMAMILTD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,10074,INE830C01026,EMAMIPAP,EQ,,,,,EMAMI PAPER MILLS LIMITED,99.75,99.75,96.3,97.13,96.8,99.05,,97.13,,,15148,1474671.85,486,F1,1,,,,,,EMAMIPAP,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,19277,INE778K01012,EMAMIREAL,EQ,,,,,EMAMI REALTY LIMITED,99.0,99.0,92.82,94.5,94.5,95.15,,94.5,,,23969,2258531.73,820,F1,1,,,,,,EMAMIREAL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14450,INE069I01010,EMBDL,EQ,,,,,EMBASSY DEVELOPMENTS LTD,93.0,93.64,90.0,90.15,90.2,92.71,,90.15,,,5168812,471316722.74,19117,F1,1,,,,,,EMBDL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,24398,INE168P01015,EMCURE,EQ,,,,,EMCURE PHARMACEUTICALS L,1328.0,1392.3,1327.0,1359.0,1327.0,1324.7,,1359.0,,,568873,776299105.2,35041,F1,1,,,,,,EMCURE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,18142,INE753K01015,EMMBI,EQ,,,,,EMMBI INDUSTRIES LIMITED,112.3,112.3,105.23,106.25,105.23,108.03,,106.25,,,15309,1651085.18,489,F1,1,,,,,,EMMBI,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,18593,INE0OV601013,EMSLIMITED,EQ,,,,,EMS LIMITED,498.0,503.3,471.0,474.95,476.9,502.8,,475.0,,,459078,220850090.35,15246,F1,1,,,,,,EMSLIMITED,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,9756,INE01QM01018,EMUDHRA,EQ,,,,,EMUDHRA LIMITED,656.35,656.35,631.15,635.6,634.8,638.8,,635.5,,,140677,89898102.8,15899,F1,1,,,,,,EMUDHRA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,18822,INE913H01037,ENDURANCE,EQ,,,,,ENDURANCE TECHNO. LTD.,2907.0,2910.0,2820.1,2833.6,2832.2,2902.0,,2833.75,,,38091,108908869.1,9021,F1,1,,,,,,ENDURANCE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,15049,INE306C01019,ENERGYDEV,EQ,,,,,ENERGY DEVE. CO.LTD,19.22,19.95,18.94,19.27,19.2,19.22,,19.28,,,47493,913196.68,459,F1,1,,,,,,ENERGYDEV,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,4907,INE510A01028,ENGINERSIN,EQ,,,,,ENGINEERS INDIA LTD,197.5,198.6,194.1,194.4,194.11,197.5,,194.4,,,1004640,196563290.37,18181,F1,1,,,,,,ENGINERSIN,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,22717,INE010601016,ENTERO,EQ,,,,,ENTERO HEALTHCARE SOLU L,1080.5,1086.7,1050.0,1057.6,1051.0,1080.0,,1057.6,,,117568,125619019.2,7827,F1,1,,,,,,ENTERO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13192,INE265F01028,ENIL,EQ,,,,,ENTERTAIN NET. IND. LTD.,138.0,141.0,130.61,131.66,131.17,135.3,,131.65,,,60949,8234666.09,1542,F1,1,,,,,,ENIL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,27213,INE0LLY01014,EIEL,EQ,,,,,ENVIRO INFRA ENGINEERS L,247.0,250.45,237.0,238.9,238.0,251.7,,238.85,,,1930543,464806649.35,25876,F1,1,,,,,,EIEL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,22463,INE0G5901015,EPACK,EQ,,,,,EPACK DURABLE LIMITED,309.9,317.95,292.2,301.3,300.2,333.65,,301.3,,,3617055,1103632173.3,50547,F1,1,,,,,,EPACK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,759251,INE0MLS01022,EPACKPEB,EQ,,,,,EPACK PREFAB TECHN LTD,299.2,332.0,293.0,326.35,326.0,301.45,,326.35,,,41098507,13212285328.75,279908,F1,1,,,,,,EPACKPEB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,5382,INE071N01016,EPIGRAL,EQ,,,,,EPIGRAL LIMITED,1686.5,1698.7,1664.1,1670.1,1669.3,1682.0,,1670.1,,,13307,22264875.3,1638,F1,1,,,,,,EPIGRAL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,981,INE255A01020,EPL,EQ,,,,,EPL LIMITED,204.55,204.7,194.76,196.22,195.96,202.55,,196.25,,,887807,176506160.42,17525,F1,1,,,,,,EPL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,913,INE063P01018,EQUITASBNK,EQ,,,,,EQUITAS SMALL FIN BNK LTD,60.3,60.9,59.12,60.64,60.52,60.45,,60.64,,,4188769,252327696.24,27420,F1,1,,,,,,EQUITASBNK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,21154,INE406M01024,ERIS,EQ,,,,,ERIS LIFESCIENCES LIMITED,1602.0,1609.8,1581.0,1585.4,1589.9,1601.0,,1585.4,,,26672,42357774.1,6511,F1,1,,,,,,ERIS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,955,INE284A01012,ESABINDIA,EQ,,,,,ESAB INDIA LTD,4884.0,4896.9,4750.0,4782.6,4815.0,4882.2,,4781.6,,,2654,12774032.6,1114,F1,1,,,,,,ESABINDIA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,19878,INE818W01011,ESAFSFB,EQ,,,,,ESAF SMALL FINANCE BANK L,27.6,28.0,27.06,27.27,27.25,27.86,,27.27,,,281385,7747978.01,1860,F1,1,,,,,,ESAFSFB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,958,INE042A01014,ESCORTS,EQ,,,,,ESCORTS KUBOTA LIMITED,3809.1,3810.0,3665.0,3689.7,3677.2,3822.3,,3689.85,,,120685,448687165.5,16316,F1,1,,,,,,ESCORTS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,24265,INE778B01029,ESTER,EQ,,,,,ESTER INDUSTRIES LTD,111.16,111.42,108.0,108.32,108.55,111.05,,108.3,,,61934,6786356.16,1151,F1,1,,,,,,ESTER,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,5097,INE758T01015,ETERNAL,EQ,,,,,ETERNAL LIMITED,308.5,311.65,303.55,305.65,305.3,313.5,,305.65,,,44725332,13747011910.85,280633,F1,1,,,,,,ETERNAL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,9750,INE04TZ01018,ETHOSLTD,EQ,,,,,ETHOS LIMITED,2990.0,2990.0,2902.1,2937.3,2954.0,2956.2,,2937.0,,,18222,53376911.6,3716,F1,1,,,,,,ETHOSLTD,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25162,INE0KCE01017,EUREKAFORB,EQ,,,,,EUREKA FORBES LIMITED,544.4,550.2,523.2,546.35,546.0,541.0,,546.3,,,180215,96343942.4,15818,F1,1,,,,,,EUREKAFORB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,6040,INE546V01010,EIFFL,EQ,,,,,EURO (I) FRESH FOODS LTD,229.84,232.5,228.0,228.77,228.01,230.47,,228.77,,,16858,3861650.46,253,F1,1,,,,,,EIFFL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,757953,INE505V01016,EUROBOND,EQ,,,,,EURO PANEL PRODUCTS LTD,210.0,210.0,205.22,207.94,207.91,207.54,,207.95,,,4460,926360.81,194,F1,1,,,,,,EUROBOND,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,759797,INE198501012,EUROPRATIK,EQ,,,,,EURO PRATIK SALES LIMITED,315.0,327.0,305.4,324.45,324.2,321.75,,324.45,,,644859,204844064.25,15379,F1,1,,,,,,EUROPRATIK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11782,INE128A01029,EVEREADY,EQ,,,,,EVEREADY INDS. IND.  LTD.,368.05,371.0,364.0,365.4,364.0,372.35,,365.4,,,95886,35092426.75,2506,F1,1,,,,,,EVEREADY,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,993,INE295A01018,EVERESTIND,EQ,,,,,EVEREST INDUSTRIES LTD,580.1,589.45,575.1,580.25,580.0,586.35,,580.25,,,4257,2470346.25,579,F1,1,,,,,,EVERESTIND,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13091,INE184H01027,EKC,EQ,,,,,EVEREST KANTO CYLINDERLTD,142.45,142.45,139.42,139.96,140.2,141.56,,139.95,,,228790,32063227.02,2294,F1,1,,,,,,EKC,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11471,INE369A01029,EXCELINDUS,EQ,,,,,EXCEL INDUSTRIES LTD,1114.6,1114.6,1090.0,1091.6,1090.0,1114.6,,1091.6,,,3760,4131524.1,575,F1,1,,,,,,EXCELINDUS,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,22947,INE777F01014,EXICOM,EQ,,,,,EXICOM TELE SYSTEMS LTD,136.98,137.73,132.44,132.95,132.85,136.86,,132.95,,,224785,30047510.83,4328,F1,1,,,,,,EXICOM,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,676,INE302A01020,EXIDEIND,EQ,,,,,EXIDE INDUSTRIES LTD,379.65,382.65,375.45,379.85,379.6,379.7,,379.85,,,1515399,575247055.3,28746,F1,1,,,,,,EXIDEIND,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,17486,INE201K01015,EXPLEOSOL,EQ,,,,,EXPLEO SOLUTIONS LIMITED,1011.0,1011.0,988.0,995.2,993.0,1002.4,,995.2,,,7475,7429166.1,751,F1,1,,,,,,EXPLEOSOL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,5352,INE0GFE01026,EXXARO,EQ,,,,,EXXARO TILES LIMITED,9.0,10.03,8.68,9.92,9.9,8.36,,9.91,,,30124042,297032093.0,13637,F1,1,,,,,,EXXARO,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,760125,INE0HF201011,FABTECH,EQ,,,,,FABTECH TECHNOLOGIES LTD,240.0,240.0,229.0,232.13,233.0,237.72,,232.15,,,592473,138993808.92,10158,F1,1,,,,,,FABTECH,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1008,INE188A01015,FACT,EQ,,,,,FACT LTD,896.2,898.05,880.9,885.1,884.95,897.1,,885.1,,,73021,64811594.05,5435,F1,1,,,,,,FACT,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1614,INE0DNW01011,FAIRCHEMOR,EQ,,,,,FAIRCHEM ORGANICS LIMITED,746.05,750.0,725.0,728.0,730.0,745.55,,728.05,,,13622,10023296.75,1878,F1,1,,,,,,FAIRCHEMOR,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,12000,INE963C01033,FAZE3Q,EQ,,,,,FAZE THREE LIMITED,477.0,494.0,462.35,468.8,471.8,475.9,,468.85,,,94304,45599389.0,3888,F1,1,,,,,,FAZE3Q,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,11999,INE512B01022,FCSSOFT,EQ,,,,,FCS SOFTWARE SOLN. LTD.,2.27,2.3,2.21,2.22,2.23,2.25,,2.22,,,1831330,4083748.15,1977,F1,1,,,,,,FCSSOFT,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,4898,INE258B01022,FDC,EQ,,,,,FDC LIMITED,430.2,431.0,405.0,421.65,421.0,447.2,,421.65,,,802159,333453765.5,26480,F1,1,,,,,,FDC,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20322,INE007N01010,FEDFINA,EQ,,,,,FEDBANK FINANCIAL SER L,144.49,144.49,136.0,136.68,136.6,143.09,,136.7,,,1388222,192563249.33,20597,F1,1,,,,,,FEDFINA,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1023,INE171A01029,FEDERALBNK,EQ,,,,,FEDERAL BANK LTD,237.98,238.34,235.05,235.83,235.1,237.85,,235.85,,,4895857,1156385654.71,53832,F1,1,,,,,,FEDERALBNK,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1190,INE529A01010,FMGOETZE,EQ,,,,,FEDERAL-MOGUL GOETZE (IND,519.95,525.0,491.95,496.75,493.3,501.7,,496.75,,,221822,113218939.5,8247,F1,1,,,,,,FMGOETZE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,8159,INE296C01020,FIBERWEB,EQ,,,,,FIBERWEB INDIA LIMITED,43.0,43.06,42.24,42.29,42.26,43.03,,42.3,,,16909,719678.98,355,F1,1,,,,,,FIBERWEB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,13710,INE737H01014,FIEMIND,EQ,,,,,FIEM INDUSTRIES LIMITED,2110.0,2122.2,2057.4,2076.7,2081.0,2116.2,,2076.65,,,78495,164499054.4,12120,F1,1,,,,,,FIEMIND,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.48,0.49,0.46,0.46,0.47,0.48,,0.46,,,70608603,33410514.38,6907,F1,1,,,,,,FILATFASH,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,24532,INE816B01035,FILATEX,EQ,,,,,FILATEX INDIA LTD,64.99,64.99,59.21,59.88,59.82,64.38,,59.88,,,3911132,239596160.53,15316,F1,1,,,,,,FILATEX,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,3744,INE686Y01026,FINEORG,EQ,,,,,FINE ORGANIC IND. LTD.,4405.5,4445.7,4370.0,4387.2,4396.0,4405.5,,4387.15,,,5758,25309272.5,2504,F1,1,,,,,,FINEORG,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,6198,INE045J01034,FCL,EQ,,,,,FINEOTEX CHEMICAL LIMITED,28.8,28.8,25.02,25.45,25.4,29.01,,25.45,,,16973035,443574885.94,41760,F1,1,,,,,,FCL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,759239,INE734I01027,FINKURVE,EQ,,,,,FINKURVE FINANCIAL SERV L,114.4,114.4,111.92,112.92,113.65,112.35,,112.95,,,1568,177716.44,118,F1,1,,,,,,FINKURVE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,6579,INE02NC01014,FINOPB,EQ,,,,,FINO PAYMENTS BANK LTD,284.45,284.45,271.0,272.4,274.0,284.6,,272.35,,,187234,51671397.2,3313,F1,1,,,,,,FINOPB,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1038,INE235A01022,FINCABLES,EQ,,,,,FINOLEX CABLES LTD,790.0,790.0,768.3,769.95,770.05,787.4,,769.95,,,318264,246057122.1,25940,F1,1,,,,,,FINCABLES,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,1041,INE183A01024,FINPIPE,EQ,,,,,FINOLEX INDUSTRIES LTD,188.2,188.3,181.76,182.29,183.19,188.33,,182.3,,,592006,108941870.05,15498,F1,1,,,,,,FINPIPE,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,14304,INE684F01012,FSL,EQ,,,,,FIRSTSOURCE SOLU. LTD.,355.0,362.4,348.75,351.3,350.05,352.55,,351.3,,,1434065,510514833.75,35039,F1,1,,,,,,FSL,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,757658,INE771F01041,FISCHER,EQ,,,,,FISCHER MEDICAL VENTURE L,95.5,99.0,93.9,96.54,95.7,93.99,,96.55,,,1788973,173457595.9,29793,F1,1,,,,,,FISCHER,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,12032,INE128S01021,FIVESTAR,EQ,,,,,FIVE-STAR BUS FIN LTD,645.05,645.1,617.0,624.3,622.2,649.2,,624.35,,,1854511,1163566016.55,47405,F1,1,,,,,,FIVESTAR,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,316.95,334.0,316.55,330.0,333.0,314.2,,330.0,,,1842857,602594767.8,17726,F1,1,,,,,,FLAIR,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,25512,INE060J01017,FLEXITUFF,EQ,,,,,FLEXITUFF VENTURES INT L,19.61,19.99,18.59,18.67,19.82,19.57,,18.75,,,9289,174609.09,94,F1,1,,,,,,FLEXITUFF,0,0,0,0
2025-11-06,2025-11-06,CM,NSE,STK,6836,INE593W01028,FOCUS,EQ,,,,,FOCUS LIGHTG & FIXTRS LTD,83.68,85.95,81.01,82.14,82.0,83.68,,82.14,,,52634,4330144.76,549,F1,1,,,,,,FOCUS,0,0,0,0
