TradDt,BizDt,Sgmt,Src,FinInstrmTp,SC_CODE,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DELIV_PER,DELIV_QTY
2025-11-11,2025-11-11,CM,BSE,STK,512048,INE195E01020,DHANSAFAL,X,,,,,DHANSAFAL FINSERVE LIMITED,3.8,4.12,3.71,3.85,3.88,3.85,,3.85,,,1112250,4384708.0,255,F1,1,,,,,,80.97,900644
2025-11-11,2025-11-11,CM,BSE,STK,512064,INE762D01011,VISVEN,X,,,,,VISHVPRABHA VENTURES LIMITED,62.95,66.9,62.95,66.9,66.9,66.25,,66.9,,,82,5165.0,7,F1,1,,,,,,98.78,81
2025-11-11,2025-11-11,CM,BSE,STK,512065,INE738D01029,MRUTR,XT,,,,,MRUGESH TRADING LTD.,2.66,2.66,2.66,2.66,2.66,2.54,,2.66,,,133,353.0,1,F1,1,,,,,,100.0,133
2025-11-11,2025-11-11,CM,BSE,STK,512068,INE945F01025,DECNGOLD,B,,,,,DECCAN GOLD MINES LTD.,124.6,135.6,124.6,134.9,134.9,126.2,,134.9,,,828933,109078266.0,6182,F1,1,,,,,,69.77,578363
2025-11-11,2025-11-11,CM,BSE,STK,512070,INE628A01036,UPL,A,,,,,UPL LIMITED,752.6,755.35,743.0,752.55,752.5,750.45,,752.35,,,44194,33200281.0,1746,F1,1,,,,,,48.64,21495
2025-11-11,2025-11-11,CM,BSE,STK,512093,INE234B01023,CRANESSOFT,Z,,,,,CRANES SOFTWARE INTERNATIONAL,4.32,4.5,4.29,4.39,4.39,4.51,,4.39,,,26210,114267.0,78,F1,1,,,,,,100.0,26210
2025-11-11,2025-11-11,CM,BSE,STK,512097,INE092G01024,SAICOM,X,,,,,SAIANAND COMMERCIAL LIMITED,0.34,0.34,0.32,0.32,0.33,0.33,,0.32,,,345589,113186.0,162,F1,1,,,,,,98.1,339009
2025-11-11,2025-11-11,CM,BSE,STK,512099,INE750G01019,EY,XT,,,,,EYANTRA VENTURES LIMITED,855.0,900.0,855.0,855.0,855.0,900.0,,855.0,,,15,12870.0,4,F1,1,,,,,,100.0,15
2025-11-11,2025-11-11,CM,BSE,STK,512103,INE276H01013,NIDHGRN,XT,,,,,NIDHI GRANITES LTD.,450.0,450.0,441.0,441.0,441.0,449.3,,441.0,,,23,10242.0,7,F1,1,,,,,,100.0,23
2025-11-11,2025-11-11,CM,BSE,STK,512115,INE649C01012,ROSEMER,X,,,,,ROSE MERC.LTD.,64.9,64.9,59.38,61.01,60.0,62.41,,61.01,,,4446,267888.0,44,F1,1,,,,,,88.3,3926
2025-11-11,2025-11-11,CM,BSE,STK,512131,INE529F01035,SIGIND,B,,,,,SIGNET INDUSTRIES LIMITED,56.28,56.28,55.58,55.8,55.8,53.42,,55.45,,,125,6974.0,6,F1,1,,,,,,100.0,125
2025-11-11,2025-11-11,CM,BSE,STK,512149,INE758A01072,AVANCE,XT,,,,,AVANCE TECHNOLOGIES LTD.,1.53,1.53,1.53,1.53,1.53,1.61,,1.53,,,2630870,4025231.0,2300,F1,1,,,,,,100.0,2630870
2025-11-11,2025-11-11,CM,BSE,STK,512161,INE650K01021,SECURKLOUD,B,,,,,SECUREKLOUD TECHNOLOGIES LIMIT,19.35,20.8,18.97,19.76,20.8,19.4,,19.59,,,281,5517.0,18,F1,1,,,,,,100.0,281
2025-11-11,2025-11-11,CM,BSE,STK,512165,INE365O01028,ABANSENT,X,,,,,ABANS ENTERPRISES LTD,32.1,33.0,31.32,31.72,31.75,31.81,,31.72,,,2855,93133.0,36,F1,1,,,,,,86.37,2466
2025-11-11,2025-11-11,CM,BSE,STK,512175,INE685D01022,VAMA,XT,,,,,VAMA INDUSTRIES LTD.,5.76,6.02,5.48,5.69,5.69,5.76,,5.69,,,43932,242818.0,138,F1,1,,,,,,100.0,43932
2025-11-11,2025-11-11,CM,BSE,STK,512179,INE805D01034,SUNTECK,A,,,,,SUNTECK REALTY LTD.,439.5,443.5,435.6,440.4,441.0,443.5,,440.65,,,9582,4208449.0,493,F1,1,,,,,,70.75,6779
2025-11-11,2025-11-11,CM,BSE,STK,512217,INE730E01016,PRISMMEDI,XT,,,,,PRISM MEDICO AND PHARMACY LTD.,19.89,19.96,19.05,19.95,19.95,19.01,,19.95,,,4407,87619.0,23,F1,1,,,,,,100.0,4407
2025-11-11,2025-11-11,CM,BSE,STK,512229,INE379J01029,VERITAS,T,,,,,VERITAS (INDIA) LTD.,270.0,271.4,262.4,263.0,262.4,267.75,,263.0,,,6311,1665094.0,171,F1,1,,,,,,100.0,6311
2025-11-11,2025-11-11,CM,BSE,STK,512237,INE070D01027,JAICORPLTD,B,,,,,JAI CORP LTD.,151.65,151.65,146.65,148.95,148.9,152.1,,149.0,,,69346,10312149.0,1005,F1,1,,,,,,40.66,28198
2025-11-11,2025-11-11,CM,BSE,STK,512247,INE894A01026,ASHCAP,X,,,,,ASHIRWAD CAPITAL LTD.,2.92,3.06,2.92,3.0,3.0,3.01,,3.0,,,26776,80359.0,213,F1,1,,,,,,90.21,24154
2025-11-11,2025-11-11,CM,BSE,STK,512257,INE895A01023,SVARTCORP,X,,,,,SWASTI VINAYAKA ART AND HERITA,3.82,4.0,3.72,3.89,3.9,3.82,,3.89,,,69063,266565.0,172,F1,1,,,,,,72.5,50071
2025-11-11,2025-11-11,CM,BSE,STK,512267,INE200D01020,MMWL,B,,,,,MEDIA MATRIX WORLDWIDE LTD.,12.82,12.98,11.62,12.15,12.2,12.52,,12.15,,,38600,470541.0,179,F1,1,,,,,,56.82,21931
2025-11-11,2025-11-11,CM,BSE,STK,512277,INE340U01010,AUTOINT,XT,,,,,AUTORIDERS INTERNATIONAL LTD.,5087.6,5087.6,5069.4,5087.6,5087.6,4989.35,,5087.6,,,390,1981658.0,65,F1,1,,,,,,100.0,390
2025-11-11,2025-11-11,CM,BSE,STK,512296,INE458B01036,BHAGYANGR,B,,,,,BHAGYANAGAR INDIA LTD.,135.0,144.05,135.0,138.75,138.15,137.6,,139.55,,,21136,2968134.0,359,F1,1,,,,,,75.33,15921
2025-11-11,2025-11-11,CM,BSE,STK,512297,INE408F01024,SHANTAI,X,,,,,Shantai Industries Limited,14.49,15.92,14.49,14.8,14.8,14.49,,14.8,,,565,8569.0,14,F1,1,,,,,,100.0,565
2025-11-11,2025-11-11,CM,BSE,STK,512301,INE417N01011,CHMBBRW,XT,,,,,CHAMBAL BREWERIES & DISTILLERI,44.06,44.06,44.06,44.06,44.06,44.95,,44.06,,,4583,201926.0,29,F1,1,,,,,,100.0,4583
2025-11-11,2025-11-11,CM,BSE,STK,512329,INE385F01024,SGMART,B,,,,,SG MART LIMITED,353.0,353.0,343.45,345.1,345.1,349.75,,344.9,,,22150,7730218.0,594,F1,1,,,,,,62.6,13867
2025-11-11,2025-11-11,CM,BSE,STK,512344,INE068C01015,ARAVALIS,X,,,,,ARAVALI SECURITIES & FINANCE L,3.98,4.38,3.98,4.38,4.38,4.18,,4.38,,,1962,7848.0,8,F1,1,,,,,,100.0,1962
2025-11-11,2025-11-11,CM,BSE,STK,512345,INE745A01012,YASTF,XT,,,,,YASH TRADING & FINANCE LTD.,205.0,205.0,200.9,200.9,200.9,205.0,,200.9,,,151,30357.0,8,F1,1,,,,,,100.0,151
2025-11-11,2025-11-11,CM,BSE,STK,512361,INE108G01010,CUPIDALBV,X,,,,,CUPID BREWERIES AND DISTILLERI,103.0,104.0,97.0,102.85,97.65,99.9,,102.85,,,2464,246339.0,55,F1,1,,,,,,83.64,2061
2025-11-11,2025-11-11,CM,BSE,STK,512379,INE716D01033,CRSL,X,,,,,CRESSANDA RAILWAY SOLUTIONS LI,3.97,3.97,3.81,3.85,3.87,3.89,,3.85,,,446254,1724060.0,968,F1,1,,,,,,91.04,406287
2025-11-11,2025-11-11,CM,BSE,STK,512381,INE992I01013,STARTECK,B,,,,,STARTECK FINANCE LIMITED,302.2,309.1,298.5,302.1,309.1,298.9,,302.55,,,3749,1132160.0,234,F1,1,,,,,,4.4,165
2025-11-11,2025-11-11,CM,BSE,STK,512393,INE037B01020,SHARDUL,X,,,,,SHARDUL SECURITIES LTD.,45.9,45.9,44.24,44.64,44.24,45.74,,44.64,,,2181,98169.0,26,F1,1,,,,,,99.54,2171
2025-11-11,2025-11-11,CM,BSE,STK,512399,INE017I01027,SERA,X,,,,,SERA INVESTMENTS & FINANCE IND,41.7,41.7,39.25,40.17,40.99,40.97,,40.17,,,123172,4852129.0,118,F1,1,,,,,,94.18,116000
2025-11-11,2025-11-11,CM,BSE,STK,512415,INE319T01016,MERCTRD,XT,,,,,MERCURY TRADE LINKS LTD.,8.28,8.28,7.74,7.86,7.81,8.14,,7.86,,,88871,699212.0,289,F1,1,,,,,,100.0,88871
2025-11-11,2025-11-11,CM,BSE,STK,512425,INE242B01018,NIRAVCOM,X,,,,,NIRAV COMMERCIALS LTD.,670.0,700.0,660.0,700.0,700.0,694.25,,700.0,,,50,33235.0,10,F1,1,,,,,,86.0,43
2025-11-11,2025-11-11,CM,BSE,STK,512437,INE412D01013,APOLLOFI,X,,,,,APOLLO FINVEST (INDIA) LTD.,413.05,420.0,411.0,419.3,420.0,413.0,,419.3,,,249,103298.0,19,F1,1,,,,,,73.9,184
2025-11-11,2025-11-11,CM,BSE,STK,512441,INE993I01029,ENBETRD,X,,,,,Enbee Trade &amp; Finance Ltd,0.42,0.43,0.42,0.42,0.42,0.42,,0.42,,,1879183,794656.0,419,F1,1,,,,,,62.71,1178462
2025-11-11,2025-11-11,CM,BSE,STK,512443,INE162L01017,GANONPRO,X,,,,,Ganon Products Limited,15.96,16.48,15.25,16.31,16.4,16.05,,16.31,,,179963,2872667.0,256,F1,1,,,,,,81.74,147105
2025-11-11,2025-11-11,CM,BSE,STK,512453,INE564J01026,SHRJAGP,X,,,,,SHRI JAGDAMBA POLYMERS LTD.,792.05,814.8,792.05,814.8,814.8,791.1,,814.8,,,273,218937.0,27,F1,1,,,,,,77.66,212
2025-11-11,2025-11-11,CM,BSE,STK,512455,INE281B01032,LLOYDSME,A,,,,,LLOYDS METALS AND ENERGY LTD.,1324.85,1326.1,1307.9,1318.35,1317.5,1317.85,,1319.45,,,8843,11648111.0,718,F1,1,,,,,,60.97,5392
2025-11-11,2025-11-11,CM,BSE,STK,512463,INE080I01025,LLOYDSENT,B,,,,,LLOYDS ENTERPRISES LIMITED,66.4,67.5,63.54,64.37,64.37,66.27,,64.33,,,209185,13601286.0,1569,F1,1,,,,,,48.81,102103
2025-11-11,2025-11-11,CM,BSE,STK,512477,INE765L01017,BETXIND,X,,,,,BETEX INDIA LTD.,411.3,453.5,384.55,390.4,390.4,427.25,,390.4,,,6964,2760824.0,163,F1,1,,,,,,76.52,5329
2025-11-11,2025-11-11,CM,BSE,STK,512489,INE876A01023,OASISEC,X,,,,,OASIS SECURITIES LTD.,22.99,22.99,22.0,22.0,22.0,21.63,,22.0,,,2419,54064.0,19,F1,1,,,,,,99.59,2409
2025-11-11,2025-11-11,CM,BSE,STK,512493,INE590B01010,GARNETINT,X,,,,,GARNET INTERNATIONAL LTD.,107.45,107.45,105.35,106.85,106.5,105.15,,106.85,,,1593,169618.0,34,F1,1,,,,,,82.8,1319
2025-11-11,2025-11-11,CM,BSE,STK,512499,INE435E01020,SHALPRO,X,,,,,SHALIMAR PRODUCTIONS LTD.,0.49,0.49,0.49,0.49,0.49,0.49,,0.49,,,547382,268217.0,228,F1,1,,,,,,100.0,547382
2025-11-11,2025-11-11,CM,BSE,STK,512519,INE668D01028,DONEAR,B,,,,,DONEAR INDUSTRIES LTD.,98.8,100.0,94.83,99.86,100.0,100.33,,99.81,,,19444,1897475.0,222,F1,1,,,,,,94.47,18368
2025-11-11,2025-11-11,CM,BSE,STK,512527,INE091C01017,SUPER,X,,,,,SUPER SALES INDIA LTD.,825.0,833.75,790.25,792.25,792.25,819.15,,792.25,,,1059,862783.0,67,F1,1,,,,,,85.65,907
2025-11-11,2025-11-11,CM,BSE,STK,512529,INE807F01027,SEQUENT,A,,,,,SEQUENT SCIENTIFIC LTD.,224.4,231.1,220.55,228.7,228.45,224.25,,228.7,,,197559,44788954.0,3746,F1,1,,,,,,55.07,108803
2025-11-11,2025-11-11,CM,BSE,STK,512531,INE655A01013,STCINDIA,B,,,,,STATE TRADING CORPORATION OF I,131.0,131.0,128.55,129.3,129.0,131.1,,128.9,,,468,60761.0,41,F1,1,,,,,,59.62,279
2025-11-11,2025-11-11,CM,BSE,STK,512553,INE058B01018,ZENITHEXPO,B,,,,,ZENITH EXPORTS LTD.,226.0,226.0,226.0,226.0,226.0,226.0,,222.45,,,56,12656.0,20,F1,1,,,,,,100.0,56
2025-11-11,2025-11-11,CM,BSE,STK,512559,INE080B01012,KOHINOOR,B,,,,,KOHINOOR FOODS LTD.,30.4,31.18,30.27,30.75,30.74,30.8,,30.85,,,4895,150999.0,216,F1,1,,,,,,63.11,3089
2025-11-11,2025-11-11,CM,BSE,STK,512573,INE871C01038,AVANTIFEED,A,,,,,AVANTI FEEDS LTD.,696.55,740.7,696.55,733.35,733.35,694.85,,733.75,,,98288,71418964.0,4645,F1,1,,,,,,60.02,58994
2025-11-11,2025-11-11,CM,BSE,STK,512587,INE077B01018,ZODJRDMKJ,X,,,,,ZODIAC-JRD-MKJ LTD.,49.0,49.0,47.02,48.04,48.24,47.25,,48.04,,,8756,419763.0,72,F1,1,,,,,,90.6,7933
2025-11-11,2025-11-11,CM,BSE,STK,512589,INE579D01019,SITAENT,X,,,,,SITA ENTERPRISES LTD.,173.5,183.8,168.0,169.1,170.95,175.45,,169.1,,,1487,256595.0,83,F1,1,,,,,,80.77,1201
2025-11-11,2025-11-11,CM,BSE,STK,512591,INE183U01022,PULSRIN,X,,,,,PULSAR INTERNATIONAL LTD.,2.45,2.49,2.22,2.44,2.49,2.27,,2.44,,,705188,1688969.0,469,F1,1,,,,,,72.87,513895
2025-11-11,2025-11-11,CM,BSE,STK,512595,INE348N01034,MANBRO,X,,,,,Manbro Industries Limited,493.0,493.75,480.0,493.75,493.75,470.25,,493.75,,,224,110195.0,19,F1,1,,,,,,99.55,223
2025-11-11,2025-11-11,CM,BSE,STK,512597,INE681C01015,KEYFINSERV,B,,,,,KEYNOTE FINANCIAL SERVICES LIM,353.1,359.55,336.5,349.3,349.3,350.9,,350.1,,,1880,659430.0,372,F1,1,,,,,,75.32,1416
2025-11-11,2025-11-11,CM,BSE,STK,512599,INE423A01024,ADANIENT,A,,,,,ADANI ENTERPRISES LTD.,2368.75,2378.95,2340.0,2366.3,2373.2,2369.05,,2366.8,,,19616,46301717.0,2013,F1,1,,,,,,47.78,9373
2025-11-11,2025-11-11,CM,BSE,STK,512600,INE307N01014,ASTALLTD,X,,,,,ASTAL LABORATORIES LIMITED,95.11,97.95,94.2,95.51,95.0,95.07,,95.51,,,11392,1086555.0,50,F1,1,,,,,,93.04,10599
2025-11-11,2025-11-11,CM,BSE,STK,512604,INE772B01014,HARIAEXPO,XT,,,,,HARIA EXPORTS LTD.,7.65,8.0,7.31,7.35,7.35,7.65,,7.35,,,1167,8960.0,15,F1,1,,,,,,100.0,1167
2025-11-11,2025-11-11,CM,BSE,STK,512608,INE474E01029,BHANDARI,B,,,,,BHANDARI HOSIERY EXPORTS LTD.,4.51,4.62,4.45,4.51,4.51,4.5,,4.52,,,40226,179788.0,98,F1,1,,,,,,92.54,37226
2025-11-11,2025-11-11,CM,BSE,STK,512618,INE629C01014,RLF,X,,,,,RLF LTD.,9.54,9.58,9.19,9.38,9.54,9.17,,9.38,,,8875,82585.0,33,F1,1,,,,,,78.39,6957
2025-11-11,2025-11-11,CM,BSE,STK,512624,INE769D01016,REGENTRP,X,,,,,Regent Enterprises Limited,6.16,6.16,5.81,5.85,5.82,6.09,,5.85,,,50896,300499.0,158,F1,1,,,,,,67.93,34576
2025-11-11,2025-11-11,CM,BSE,STK,512626,INE231G01010,ORBTEXP,B,,,,,ORBIT EXPORTS LTD.,213.85,215.5,207.45,213.0,215.5,212.95,,213.2,,,1214,258648.0,56,F1,1,,,,,,74.96,910
2025-11-11,2025-11-11,CM,BSE,STK,512634,INE104E01014,SAVERA,X,,,,,SAVERA INDUSTRIES LTD.,150.5,155.0,148.0,149.5,148.05,150.2,,149.5,,,984,149866.0,59,F1,1,,,,,,44.21,435
2025-11-11,2025-11-11,CM,BSE,STK,513005,INE114E01013,CHROME,X,,,,,Chrome Silicon Limited,49.89,49.89,44.3,45.21,45.21,47.83,,45.21,,,2478,113539.0,45,F1,1,,,,,,64.2,1591
2025-11-11,2025-11-11,CM,BSE,STK,513023,INE725A01030,NAVA,A,,,,,NAVA LIMITED,541.85,564.95,532.85,557.95,557.95,543.3,,558.0,,,55730,30674766.0,2430,F1,1,,,,,,55.93,31169
2025-11-11,2025-11-11,CM,BSE,STK,513043,INE158G01015,REMIEDEL,X,,,,,REMI EDELSTAHL TUBULARS LIMITE,140.95,146.4,136.0,138.95,138.95,133.2,,138.95,,,7316,1050421.0,52,F1,1,,,,,,82.09,6006
2025-11-11,2025-11-11,CM,BSE,STK,513059,INE736H01024,GSAUTO,X,,,,,G.S.AUTO INTERNATIONAL LTD.,33.6,33.75,33.02,33.12,33.12,33.82,,33.12,,,790,26383.0,23,F1,1,,,,,,97.59,771
2025-11-11,2025-11-11,CM,BSE,STK,513063,INE360D01014,TRANSFRE,X,,,,,TRANS-FREIGHT CONTAINERS LTD.,26.0,26.0,23.64,24.02,23.81,23.82,,24.02,,,2059,49308.0,23,F1,1,,,,,,54.83,1129
2025-11-11,2025-11-11,CM,BSE,STK,513097,INE386D01027,SBCL,B,,,,,SHIVALIK BIMETAL CONTROLS LTD.,496.3,502.15,492.25,494.2,494.15,502.75,,494.7,,,1591,790631.0,222,F1,1,,,,,,61.85,984
2025-11-11,2025-11-11,CM,BSE,STK,513108,INE524B01027,GANDHITUBE,B,,,,,GANDHI SPECIAL TUBES LTD.,826.0,826.0,756.95,790.5,790.8,829.35,,790.75,,,4293,3337750.0,498,F1,1,,,,,,59.68,2562
2025-11-11,2025-11-11,CM,BSE,STK,513117,INE991A01020,AMFORG,X,,,,,AMFORGE INDUSTRIES LTD.,9.45,9.45,8.77,9.1,9.16,8.9,,9.1,,,496,4489.0,24,F1,1,,,,,,78.83,391
2025-11-11,2025-11-11,CM,BSE,STK,513119,INE173M01012,ONIXSOLAR,X,,,,,ONIX SOLAR ENERGY LIMITED,323.4,325.8,316.0,320.1,320.1,310.3,,320.1,,,7850,2546028.0,95,F1,1,,,,,,93.77,7361
2025-11-11,2025-11-11,CM,BSE,STK,513121,INE730A01022,ORICONENT,B,,,,,ORICON ENTERPRISES LTD.,55.99,57.8,55.75,56.41,56.5,56.17,,56.47,,,6287,355442.0,78,F1,1,,,,,,21.0,1320
2025-11-11,2025-11-11,CM,BSE,STK,513149,INE950D01012,ACROW,X,,,,,ACROW INDIA LTD.,710.0,710.0,710.0,710.0,710.0,730.0,,710.0,,,4,2840.0,1,F1,1,,,,,,100.0,4
2025-11-11,2025-11-11,CM,BSE,STK,513173,INE205F01016,STLSTRINF,X,,,,,STEEL STRIPS INFRASTRUCTURES L,25.0,25.0,23.88,24.2,24.8,25.0,,24.2,,,3245,78411.0,44,F1,1,,,,,,85.15,2763
2025-11-11,2025-11-11,CM,BSE,STK,513228,INE932A01024,PENIND,B,,,,,PENNAR INDUSTRIES LTD.,237.65,237.65,229.1,230.75,231.0,231.95,,230.8,,,101297,23554745.0,1889,F1,1,,,,,,40.91,41444
2025-11-11,2025-11-11,CM,BSE,STK,513250,INE197A01024,JYOTISTRUC,B,,,,,JYOTI STRUCTURES LTD.,11.16,11.4,11.06,11.31,11.31,11.09,,11.3,,,507531,5692856.0,669,F1,1,,,,,,65.35,331688
2025-11-11,2025-11-11,CM,BSE,STK,513252,INE289D01015,JAYUSH,XT,,,,,JAY USHIN LTD.,1325.55,1325.55,1325.55,1325.55,1325.55,1395.3,,1325.55,,,240,318132.0,45,F1,1,,,,,,100.0,240
2025-11-11,2025-11-11,CM,BSE,STK,513262,INE802C01033,SSWL,B,,,,,STEEL STRIPS WHEELS LTD.,222.9,222.9,216.1,218.85,217.8,221.2,,218.45,,,3099,676616.0,121,F1,1,,,,,,77.19,2392
2025-11-11,2025-11-11,CM,BSE,STK,513269,INE993A01026,MANINDS,B,,,,,MAN INDUSTRIES (INDIA) LTD.,382.65,383.65,377.7,380.45,380.45,381.25,,379.9,,,3821,1455241.0,158,F1,1,,,,,,31.95,1221
2025-11-11,2025-11-11,CM,BSE,STK,513295,INE611C01020,IMEC,XT,,,,,IMEC SERVICES LIMITED,284.15,284.15,284.15,284.15,284.15,299.1,,284.15,,,1853,526529.0,50,F1,1,,,,,,100.0,1853
2025-11-11,2025-11-11,CM,BSE,STK,513303,INE001F01019,MDRNSTL,X,,,,,MODERN STEELS LTD.,17.5,17.5,16.4,16.59,16.57,16.66,,16.59,,,3213,54178.0,31,F1,1,,,,,,46.97,1509
2025-11-11,2025-11-11,CM,BSE,STK,513309,INE327C01031,GOLKONDA,X,,,,,Golkonda Aluminium Extrusions,7.8,7.85,7.47,7.81,7.81,7.48,,7.81,,,33987,266468.0,83,F1,1,,,,,,87.09,29599
2025-11-11,2025-11-11,CM,BSE,STK,513337,INE145J01032,GUJTLRM,B,,,,,GUJARAT TOOLROOM LTD.,0.89,0.89,0.87,0.89,0.89,0.89,,0.89,,,3372747,2975000.0,1610,F1,1,,,,,,46.08,1554208
2025-11-11,2025-11-11,CM,BSE,STK,513349,INE298G01027,AJMERA,B,,,,,AJMERA REALTY & INFRA INDIA LT,991.0,1002.45,973.5,999.75,998.2,992.6,,1000.3,,,1320,1300286.0,130,F1,1,,,,,,52.12,688
2025-11-11,2025-11-11,CM,BSE,STK,513353,INE105D01013,COCHINM,X,,,,,COCHIN MINERALS & RUTILE LTD.,269.0,276.95,269.0,271.9,270.0,271.55,,271.9,,,3428,935116.0,138,F1,1,,,,,,85.21,2921
2025-11-11,2025-11-11,CM,BSE,STK,513361,INE072A01029,INDIAHOMES,XT,,,,,India Homes Limited,12.2,12.2,12.01,12.01,12.01,12.2,,12.01,,,336787,4098221.0,134,F1,1,,,,,,100.0,336787
2025-11-11,2025-11-11,CM,BSE,STK,513369,INE013J01016,KVFORGE,X,,,,,KRISHANVEER FORGE LIMITED,133.0,140.45,133.0,138.95,138.95,136.3,,138.95,,,492,66355.0,9,F1,1,,,,,,100.0,492
2025-11-11,2025-11-11,CM,BSE,STK,513375,INE120A01034,CARBORUNIV,A,,,,,CARBORUNDUM UNIVERSAL LTD.,907.15,910.35,890.45,891.85,890.45,911.1,,891.65,,,2467,2216168.0,396,F1,1,,,,,,50.79,1253
2025-11-11,2025-11-11,CM,BSE,STK,513377,INE123F01029,MMTC,A,,,,,MMTC LTD.,68.03,68.03,65.69,66.48,66.48,66.14,,66.41,,,270391,17986959.0,1853,F1,1,,,,,,29.79,80552
2025-11-11,2025-11-11,CM,BSE,STK,513397,INE457E01016,VALLABHSQ,X,,,,,VALLABH STEELS LTD.,10.19,10.19,10.19,10.19,10.19,9.99,,10.19,,,2,20.0,1,F1,1,,,,,,100.0,2
2025-11-11,2025-11-11,CM,BSE,STK,513401,INE587D01012,ASHIS,Z,,,,,ASHIANA ISPAT LTD.,20.58,21.01,20.11,21.0,21.0,21.0,,21.0,,,218946,4597647.0,27,F1,1,,,,,,100.0,218946
2025-11-11,2025-11-11,CM,BSE,STK,513418,INE728B01032,SMFIL,X,,,,,SMITHS & FOUNDERS (INDIA) LIMI,5.24,5.24,5.07,5.17,5.16,5.13,,5.17,,,5748,29328.0,38,F1,1,,,,,,82.1,4719
2025-11-11,2025-11-11,CM,BSE,STK,513422,INE373E01015,BLOIN,X,,,,,BLOOM INDUSTRIES LTD.,39.2,39.2,38.02,39.01,39.01,39.01,,39.01,,,56,2183.0,5,F1,1,,,,,,98.21,55
2025-11-11,2025-11-11,CM,BSE,STK,513430,INE501L01024,MAITRI,XT,,,,,Maitri Enterprises Limited,39.8,39.8,39.8,39.8,39.8,40.61,,39.8,,,9,358.0,2,F1,1,,,,,,100.0,9
2025-11-11,2025-11-11,CM,BSE,STK,513436,INE640C01011,SHAHALLOYS,B,,,,,SHAH ALLOYS LTD.,78.86,80.86,78.42,78.99,79.5,78.95,,79.44,,,3586,286529.0,114,F1,1,,,,,,75.99,2725
2025-11-11,2025-11-11,CM,BSE,STK,513452,INE594D01018,ELANGO,XT,,,,,ELANGO INDUSTRIES LTD.,12.12,12.12,11.88,11.88,11.88,12.12,,11.88,,,200,2400.0,3,F1,1,,,,,,100.0,200
2025-11-11,2025-11-11,CM,BSE,STK,513456,INE791E01018,KANSHST,X,,,,,KANISHK STEEL INDUSTRIES LTD.,54.94,57.7,54.11,55.5,55.55,53.8,,55.5,,,33049,1867541.0,107,F1,1,,,,,,53.67,17736
2025-11-11,2025-11-11,CM,BSE,STK,513460,INE257F01017,MAHALXSE,Z,,,,,MAHALAXMI SEAMLESS LTD.,8.86,8.86,8.52,8.6,8.52,8.44,,8.6,,,4789,42396.0,25,F1,1,,,,,,100.0,4789
2025-11-11,2025-11-11,CM,BSE,STK,513472,INE658D01011,SIMPLEXCAS,X,,,,,SIMPLEX CASTINGS LTD.,489.1,510.0,475.0,499.0,485.65,487.6,,499.0,,,76158,36849440.0,296,F1,1,,,,,,46.24,35212
2025-11-11,2025-11-11,CM,BSE,STK,513488,INE387D01025,SSWRL,X,,,,,SHREE STEEL WIRE ROPES LTD.,28.99,28.99,27.1,27.89,27.89,26.35,,27.89,,,1312,36914.0,21,F1,1,,,,,,94.44,1239
2025-11-11,2025-11-11,CM,BSE,STK,513496,INE235U01012,SIZEMASTER,X,,,,,SIZEMASTERS TECHNOLOGY LIMITED,132.95,143.2,131.6,141.5,141.5,132.95,,141.5,,,156,20629.0,12,F1,1,,,,,,99.36,155
2025-11-11,2025-11-11,CM,BSE,STK,513498,INE308N01012,SOUTHMG,X,,,,,SOUTHERN MAGNESIUM & CHEMICALS,115.05,121.45,113.65,121.3,121.45,117.1,,121.3,,,378,43621.0,20,F1,1,,,,,,98.94,374
2025-11-11,2025-11-11,CM,BSE,STK,513502,INE927K01023,BAROEXT,X,,,,,BARODA EXTRUSION LTD.,8.19,8.29,7.8,8.17,8.2,7.92,,8.17,,,111272,894894.0,247,F1,1,,,,,,59.13,65794
2025-11-11,2025-11-11,CM,BSE,STK,513509,INE314G01014,KALYANIFRG,B,,,,,KALYANI FORGE LTD.,709.25,710.8,701.4,709.5,709.5,669.9,,707.95,,,376,266041.0,77,F1,1,,,,,,78.19,294
2025-11-11,2025-11-11,CM,BSE,STK,513511,INE798F01010,PANCHMAHQ,X,,,,,PANCHMAHAL STEEL LTD.,293.95,297.0,284.0,293.55,293.55,290.0,,293.55,,,542,156145.0,21,F1,1,,,,,,61.07,331
2025-11-11,2025-11-11,CM,BSE,STK,513513,INE570B01012,ADITYA,X,,,,,ADITYA ISPAT LTD.,9.47,9.47,9.23,9.23,9.23,9.47,,9.23,,,1767,16680.0,15,F1,1,,,,,,100.0,1767
2025-11-11,2025-11-11,CM,BSE,STK,513517,INE124E01038,STEELCAS,B,,,,,STEELCAST LTD.,211.95,225.55,205.3,220.5,222.0,209.05,,222.7,,,25944,5558343.0,454,F1,1,,,,,,86.39,22412
