DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2025-11-14,CHEMPLASTS,INE488A01050,NSE,345.1,32.77,21772359.0,66026.50485,55.062,57.04681818181819,52.083333333333336,18951723.82,21786043.06590909,20164094.378787875,31254.44583,33167.68853181818,34468.71165530303
2025-11-14,TASTYBITE,INE488B01017,NSE,8499.0,66.67,3314610.0,4983.6655,57.384,51.58318181818183,50.99590909090909,9512724.5,5569835.113636363,8100020.333333333,17232.274599999997,11943.972249999999,22128.310348484847
2025-11-14,SHRYDUS,INE488C01015,BSE,4.6,69.07,218840.4,331.777,84.012,82.19272727272728,84.14651515151515,161620.81399999998,169848.25772727275,331285.3953030303,193.45479999999998,218.84518181818183,395.5971666666666
2025-11-14,AVTNPL,INE488D01021,NSE,71.35,57.24,4351351.1,7582.64934,46.014,50.32363636363637,53.60454545454545,5956076.736,7768284.362272725,5714131.666060606,21095.305358,55598.98431181817,26399.980151212127
2025-11-14,PSPPROJECT,INE488V01015,NSE,1002.65,34.36,100733237.55,295567.2189,32.868,36.455909090909095,49.31075757575757,89444310.89,123228456.3522727,74098821.29090908,280718.78409000003,782208.0378659093,321154.94374015153
2025-11-14,SHRAAITECH,INE489B01031,BSE,36.5,85.52,393652.5,456.829,78.304,70.13272727272727,69.58621212121211,799830.1540000001,892049.8022727274,852130.1981818182,1024.9436,1308.9121363636366,1245.1713636363636
2025-11-14,BNALTD,INE489D01011,BSE,443.0,90.32,12404.0,13.637,80.212,93.16272727272727,90.99870370370371,100789.97,51735.19772727273,61044.29814814814,120.9316,58.055818181818175,69.04481481481481
2025-11-14,ANUHPHR,INE489G01022,NSE,81.25,72.8,1809193.75,2489.59217,64.4,62.67272727272728,61.635,2362163.8499999996,3286949.350909091,2732776.1280303034,3601.740632,7053.9280050000025,5137.45180439394
2025-11-14,IIFLCAPS,INE489L01022,NSE,309.7,52.74,69176759.89999999,132387.82385,46.028,48.76999999999999,51.080303030303035,89694863.67,154651810.90681818,90491910.82348485,202953.35561,348740.3288068183,195550.62165151516
2025-11-14,CHOWGULSTM,INE490A01015,BSE,22.92,84.72,92665.56000000001,108.892,79.914,78.03590909090909,78.73106060606061,99180.474,125002.06499999999,102179.23363636364,130.236,162.3325909090909,135.18342424242425
2025-11-14,MOIL,INE490G01020,NSE,356.0,53.81,118022900.0,220900.32755000002,38.704,43.41454545454546,42.516969696969696,130213056.05,107721633.44318181,115117139.5469697,342116.13926,268146.0939090909,320009.35908712127
2025-11-14,ANUROOP,INE490Z01012,BSE,13.94,98.76,133419.74,135.438,84.922,82.8468181818182,76.41045454545454,188894.38200000004,146742.0209090909,364511.71424242423,215.83360000000002,182.57536363636362,478.6504090909091
2025-11-14,CUB,INE491A01021,NSE,270.59,57.38,1016809301.9099998,1742427.00323,56.162,52.28136363636365,59.8919696969697,478338869.778,420141588.88954544,305813634.7986363,859966.538376,1060684.5616195453,602604.6350627271
2025-11-14,MUDUNURU,INE491C01027,BSE,12.38,100.0,1236167.76,1236.167,100.0,100.0,97.82142857142858,123478.74400000002,60168.874545454535,73981.9650793651,123.572,60.06672727272726,76.1918888888889
2025-11-10,BIJHANS,INE491D01017,BSE,47.72,100.0,54878.0,54.878,100.0,100.0,100.0,18495.494,23409.039999999997,23409.039999999997,18.4952,23.408833333333334,23.408833333333334
2025-11-14,ASKAUTOLTD,INE491J01022,NSE,468.15,48.33,38073235.05,78005.97925,45.215999999999994,47.6959090909091,49.23212121212121,52636826.1,57661331.18409092,68072872.01363635,115742.76853,122056.23370454545,148511.92381742425
2025-11-14,RAJABAH,INE491N01016,BSE,4200.0,100.0,84000.0,84.0,96.0,93.73363636363638,94.39386363636363,57014.2,300288.5704545455,192049.36590909094,62.86280000000001,296.6004545454545,192.69572727272725
2025-11-14,CROWN,INE491V01019,NSE,137.73,50.03,476132.61,953.47452,42.964,62.19863636363637,61.083030303030306,1200409.258,1658177.3490909094,1976419.385909091,3440.8007660000003,2952.1645172727276,3798.7671375757577
2025-11-14,HEUBACHIND,INE492A01029,NSE,483.45,59.64,1168015.2,1958.63805,58.367999999999995,63.88681818181819,69.13757575757576,1898429.55,2367592.543181818,8766018.478787879,3119.2052300000005,3799.4341227272726,13322.729474999998
2025-11-13,AMALGAM,INE492N01022,BSE,80.9,100.0,1698.9,1.698,100.0,100.0,100.0,27069.466000000004,12097.310000000003,20456.368245614034,26.857400000000002,12.037590909090909,20.376105263157896
2025-11-11,INNOVATIVE,INE492Y01011,BSE,15.0,100.0,15000.0,15.0,93.334,87.09409090909092,87.74904761904762,50722.0,78824.54545454546,81233.09523809524,60.879999999999995,96.05409090909092,99.94714285714285
2025-11-14,GOBLIN,INE492Z01018,BSE,13.26,47.37,477360.0,987.4,44.402,47.39227272727273,54.000625,157764.0,170138.18181818182,265624.6875,362.672,367.7427272727273,478.99031249999996
2025-11-14,GGAUTO,INE493B01017,BSE,307.7,90.79,2039127.9,2249.869,93.97,98.62954545454545,98.28621212121213,3033229.1,5949232.65,3213875.3083333327,3275.5112,5983.589727272728,3266.8624545454545
2025-11-14,CHOKSILA,INE493D01013,BSE,140.05,92.46,118482.3,127.515,97.276,86.47363636363637,92.24878787878788,3333677.21,1725642.7272727275,1735758.6946969696,3460.9201999999996,1917.3814545454545,1852.9428333333333
2025-11-14,MPDL,INE493H01014,BSE,47.36,100.0,947.2,0.947,98.06,94.13681818181819,90.3210769230769,34480.97,31414.121363636365,36281.99384615385,34.196,39.80977272727272,42.89867692307693
2025-11-14,HARIAAPL,INE493N01012,BSE,6.59,93.46,16942.89,17.421,81.628,87.8468181818182,89.54181818181817,32811.532,64352.40454545455,39575.53181818183,41.1202,73.88227272727273,45.105151515151526
2025-11-14,TVSMOTOR,INE494B01023,NSE,3386.5,66.29,2596283930.5,3929060.4285,63.144000000000005,60.67636363636364,58.94151515151514,1547801607.54,2162559158.8954544,1786475949.3378785,2454584.86528,3444767.1102409083,2947537.8840212123
2025-11-14,CITIPOR,INE494D01011,BSE,24.35,100.0,48.7,0.049,100.0,99.97272727272728,97.39754098360656,1442.642,3940.1522727272736,2804.5108196721317,1.4423999999999997,3.936,2.8078196721311475
2025-10-30,DALMIASUG,INE495A01022,NSE,346.2,61.9,49702895.4,80938.4101,53.534000000000006,50.766818181818174,49.566949152542364,30291113.1,14594247.304545455,13438868.220338985,57798.79131,29198.698093181814,31323.657483898303
2025-11-14,SUVEN,INE495B01038,NSE,186.41,61.18,11126626.49,18086.08891,56.38000000000001,55.9890909090909,57.20000000000001,14925373.8,15506936.684545456,18776415.31955556,27007.28337000001,28342.70348227273,33103.410156666665
2025-11-14,SANGAMIND,INE495C01010,NSE,451.95,52.24,4761293.25,9031.418599999999,50.124,57.969545454545454,55.818939393939395,15151701.16,10045223.209090909,7911212.805303031,30503.060479999996,18111.83106818182,26026.379850757578
2025-11-14,BECTORFOOD,INE495P01012,NSE,1230.7,75.11,145764108.0,194562.7941,67.37800000000001,59.08727272727271,59.00787878787879,116623341.0,93715058.35454546,101002605.48939395,169285.1215,159069.23277272726,168140.56707272728
2025-11-14,HPL,INE495S01016,NSE,457.25,45.77,25637550.25,55623.158950000005,39.626,47.70636363636363,43.371818181818185,36307010.730000004,23854687.775,34360577.55833334,122655.00284000002,59583.16106590909,90772.23152196969
2025-11-13,BENARA,INE495Z01011,BSE,11.49,100.0,68940.0,68.94,100.0,100.0,97.55758620689656,58988.0,73841.81818181818,75573.10344827586,58.864,74.41636363636364,79.85103448275864
2025-11-14,SEAMECLTD,INE497B01018,NSE,867.5,56.37,16334157.5,28620.522350000003,43.126000000000005,54.09681818181818,57.05090909090909,32340250.770000003,12809476.261363637,25203793.101515155,166766.29914000002,47304.81667954545,53935.23334696969
2025-11-13,NATPLY,INE497C01016,BSE,2.25,100.0,25031.25,25.033,100.0,100.0,100.0,68257.254,67527.09863636363,43258.92484374999,68.6104,67.2384090909091,43.170953125
2025-11-14,DAMODARIND,INE497D01022,NSE,33.0,78.84,33066.0,41.51168,67.47400000000002,73.69636363636363,70.12530303030303,123237.72799999997,181592.6877272727,201561.44939393937,188.073214,243.02102863636358,333.82057787878784
2025-11-14,RAJTUBE,INE497E01020,BSE,37.6,100.0,10425652.8,10628.821,100.0,100.0,100.0,5054540.696,4325230.066363636,5024306.208787878,5098.6196,4322.3575,4965.736151515151
2025-11-14,GODAVARIB,INE497S01012,NSE,261.55,53.94,16500666.4,29951.608350000002,59.36,52.785,60.42777777777778,22393473.580000002,20806671.413636364,15410059.581777778,49601.705969999995,61735.94965909091,37915.03549177778
2025-11-14,DCM,INE498A01018,NSE,99.24,35.08,4307214.4799999995,12299.282070000001,77.554,75.62954545454544,65.20424242424244,717575.872,1012162.7309090908,980284.7303030302,899.554486,1307.525697727273,1516.170611969697
2025-11-14,SHOPERSTOP,INE498B01024,NSE,462.45,40.09,10761673.95,26659.530600000002,53.94,50.677727272727275,48.76257575757575,20252308.939999998,19770537.186363637,18965344.327272724,32824.37373000001,35455.539163636364,35124.41749090909
2025-11-10,DECANBRG,INE498D01012,BSE,113.9,100.0,503324.10000000003,482.292,100.0,100.0,100.0,124818.4,64994.2409090909,64994.2409090909,124.7662,64.97036363636364,64.97036363636364
2025-11-14,SALONA,INE498E01010,NSE,269.9,56.77,40754.899999999994,72.0135,54.943999999999996,60.01545454545455,63.65969696969697,125590.37,1003109.8795454544,449895.94257575757,222.86185,1603.104820454545,840.9564315151516
2025-11-11,KATRSPG,INE498G01015,BSE,119.0,100.0,2737.0,2.753,80.78,82.68409090909091,86.54830769230772,33859.44,22971.029545454545,20641.665384615386,49.5648,30.327590909090905,25.634784615384614
2025-11-14,LTF,INE498L01015,NSE,294.15,47.89,679216764.4499999,1420008.382,41.772000000000006,45.28681818181818,44.171818181818175,2257851533.94,1242418528.817727,860503077.5230304,6155196.89316,2932685.6002050005,1945929.1130766666
2025-11-14,VINCOFE,INE498Q01014,NSE,172.2,30.94,192849879.6,616164.5904,18.101999999999997,24.098636363636366,34.35257575757575,202990222.17600003,152044985.34454548,108024348.59787878,1092773.294748,686819.9293031818,385600.2239748485
2025-11-14,DCMSHRIRAM,INE499A01024,NSE,1236.4,40.14,13473050.8,33552.3311,46.272,43.563181818181825,43.94939393939394,18924009.32,44740254.131818175,45985748.08787879,42046.37704,277101.6440590909,248232.8109227273
2025-11-14,GUJTERC,INE499G01013,BSE,45.96,99.97,144222.48,144.363,84.04400000000001,77.23545454545454,82.78606060606059,351992.848,583194.2813636364,351981.31272727274,404.7582,891.5957272727272,488.4752878787879
2025-11-14,SOFCOM,INE499Q01012,BSE,53.59,52.24,3374883.8400000003,6591.218,56.104,70.36954545454545,68.08075757575759,4996424.284,2907128.957727273,2864124.7448484846,10356.8184,4842.184909090908,4531.577636363637
2025-11-14,DCW,INE500A01029,NSE,67.45,45.57,63515708.95,141347.20403,43.15,49.535,48.41242424242423,65225907.25399999,39309209.48136364,31407482.159848485,152987.572134,119668.22750818181,79492.89409621213
2025-11-14,ASPIRA,INE500C01017,BSE,61.38,61.82,459674.82,754.973,89.08,81.9809090909091,91.36,51802.612,224127.8690909091,363744.421060606,61.0332,277.4340454545454,451.05119696969695
2025-11-14,EASTRED,INE500D01015,BSE,32.33,95.6,2812.71,2.864,91.716,93.16727272727275,91.45107692307693,56363.43000000001,51038.362727272724,47515.976769230765,57.80640000000001,53.56577272727273,52.428
2025-11-14,SHK,INE500L01026,NSE,169.69,65.95,82839773.27,125935.31633,59.336,59.04272727272726,54.76742424242424,98241739.398,44542989.50681818,50606719.518787876,167916.46312799997,75238.1138881818,113086.84712939394
2025-10-29,LEXUS,INE500X01013,NSE,31.58,60.07,1804070.66,3053.2005099999997,42.05800000000001,68.77954545454546,65.67224137931034,4270062.88,1083688.1927272726,780501.5272413793,12351.498252000001,2954.857100909091,1774.0594606896552
2025-11-14,DEEPAKFERT,INE501A01019,NSE,1411.6,55.68,107259014.39999999,193016.17440000002,53.158,48.01363636363636,47.166515151515156,224098610.24,191661721.03181818,171217918.48484847,408912.90782,455039.01869545464,398500.5326333334
2025-10-20,OMKARPH,INE501C01015,BSE,28.33,100.0,141.64999999999998,0.141,100.0,100.0,100.0,2632.7980000000002,1590.918888888889,1590.918888888889,2.5300000000000002,1.5336666666666665,1.5336666666666665
2025-11-14,FORINTL,INE501D01013,BSE,60.0,66.6,18900.0,27.914,99.84400000000001,93.82772727272727,92.55393939393939,17069.4,29331.35636363637,38647.14378787879,16.9958,34.45390909090909,43.91642424242424
2025-11-14,PBMPOLY,INE501F01018,BSE,64.0,100.0,1920.0,1.92,63.666,74.62681818181817,77.08681818181817,48723.67,68137.30136363638,59463.556969696976,96.93639999999999,102.28609090909093,84.4085909090909
2025-11-11,MAITRI,INE501L01024,BSE,39.8,100.0,358.2,0.358,100.0,100.0,99.62236363636363,19622.384000000002,8682.397727272728,18254.949818181816,19.5886,8.66359090909091,18.351436363636367
2025-11-14,LATIMMETAL,INE501N01020,BSE,12.0,77.53,1311252.0,1682.819,58.217999999999996,68.80818181818182,77.76075757575757,2366045.852,3410218.8490909087,2023802.8469696972,4065.3579999999993,4977.984136363638,2758.6982878787885
2025-11-14,1050AFL27,INE501X07570,BSE,97150.0,100.0,194300.0,195.15,100.0,100.0,100.0,198170.0,198170.0,198170.0,196.80066666666667,196.80066666666667,196.80066666666667
2025-11-11,1050AFL26,INE501X07588,BSE,99905.03,100.0,999050.3,999.05,100.0,100.0,100.0,999050.3,999050.3,999050.3,999.05,999.05,999.05
2025-10-27,1025AFL26,INE501X07604,BSE,100100.0,100.0,100100.0,100.1,90.0,94.44444444444444,94.44444444444444,99002.5,98713.91555555555,98713.91555555555,118.90239999999999,109.76933333333334,109.76933333333334
2025-10-31,1060AFL26,INE501X07612,BSE,99900.0,100.0,199800.0,199.8,100.0,100.0,100.0,319380.01,265655.90777777776,265655.90777777776,319.15999999999997,265.5336666666667,265.5336666666667
2025-10-29,1010AFL27,INE501X07646,BSE,70000.0,100.0,280000.0,280.0,100.0,100.0,100.0,280000.0,280000.0,280000.0,280.0,280.0,280.0
2025-08-21,1035AFL27,INE501X07679,BSE,98739.23,100.0,98739.23,98.739,100.0,100.0,100.0,992354.1000000001,992354.1000000001,992354.1000000001,992.354,992.354,992.354
2025-10-31,1025AFL27,INE501X07703,BSE,101537.68,100.0,304613.04,304.613,100.0,100.0,100.0,331567.17,331567.17,331567.17,331.56666666666666,331.56666666666666,331.56666666666666
2025-11-14,SCPL,INE501Y01019,NSE,234.68,74.43,1010532.0800000001,1370.8741,66.17399999999999,70.64090909090909,63.90848484848485,2915359.634,1881530.2159090906,2199207.960606061,4527.6009,2769.881081363637,4018.1839669696965
2025-11-14,STDBAT,INE502C01039,BSE,54.13,95.57,136624.12,145.681,75.96600000000001,76.76954545454545,72.86196969696971,71786.4,80901.67181818181,113159.605,95.71600000000001,106.62031818181818,160.6385606060606
2025-11-14,TIHIL,INE502D01011,BSE,7.12,100.0,1604769.68,1604.769,100.0,100.0,94.3178787878788,7604759.520000001,2699348.233636364,11464981.457727272,7597.780199999999,2691.4652272727276,18037.622772727274
2025-11-14,DCBBANK,INE503A01015,NSE,175.5,48.1,307834020.0,634499.99363,47.269999999999996,43.67090909090909,52.262424242424245,328717739.03000003,332101231.4713636,162528828.8507576,824641.9717,1130614.4678,467070.64963166666
2025-11-14,STEELXIND,INE503B01021,NSE,9.03,65.65,5187987.84,7896.281980000001,59.306,59.64227272727273,53.599848484848486,11350309.722,9259685.045,12159128.295757573,19193.604017999998,15755.732225454545,25841.062135909087
2025-11-14,GEMSI,INE503D01027,BSE,1.95,90.56,108772.95,119.824,76.474,78.78136363636364,78.41803030303032,167406.838,102935.17636363638,142906.6062121212,221.9264,133.1047272727273,182.84766666666667
2025-11-14,DMCC,INE505A01010,NSE,284.25,53.32,3442267.5,6366.2249,56.064,55.36863636363637,53.389242424242425,4100237.660000001,5198785.511363637,10192690.77727273,7442.955400000001,9656.606854545455,27057.676793939394
2025-09-08,PRAENG,INE505C01016,NSE,28.17,54.63,3997830.06,7284.51566,57.19199999999999,60.24045454545455,59.68826086956521,6554397.521999999,5393339.296363636,5180179.589999999,12007.959074,9989.795002272725,9601.18304695652
2025-11-14,EUROBOND,INE505V01016,NSE,203.57,40.69,650406.15,1638.01767,58.50600000000001,66.27181818181819,59.18878787878788,1982234.928,1391379.5699999998,2120499.4384848485,3540.188658,2215.197243181818,4007.405478030303
2025-11-14,VINEETLAB,INE505Y01010,NSE,43.56,14.74,447056.28,3011.3072700000002,38.879999999999995,41.73909090909091,41.711935483870974,2460534.632,1933114.9704545448,2955888.715483871,5476.1332,4762.3968586363635,7513.775949032257
2025-11-14,DREDGECORP,INE506A01018,NSE,788.35,25.98,46960432.800000004,179944.36625,31.607999999999997,38.39227272727272,44.95666666666666,73451741.49,99888998.75909092,42668505.42575757,234597.97170000002,573419.5056568182,213863.94369772729
2025-11-14,HALDYNGL,INE506D01020,BSE,90.52,70.12,2753437.36,3947.467,75.72,73.92909090909092,73.02181818181818,5722547.158,3501444.4695454543,7224676.326212121,7600.912399999999,4775.028863636364,10059.545333333333
2025-11-14,RUBICON,INE506V01022,NSE,713.8,22.59,815161027.5999999,3538218.4629,38.854000000000006,42.03526315789474,42.03526315789474,124965301.22,627769496.2289475,627769496.2289475,303977.86193,1238074.3039842106,1238074.3039842106
2025-11-14,KRISHANA,INE506W01012,NSE,517.65,48.65,7821173.85,16112.745050000001,59.818,53.21681818181817,55.98045454545455,37424407.70999999,52549591.8840909,56127840.31439394,60093.67415,109756.54760681816,104865.08865151514
2025-11-14,DHRUV,INE506Z01015,NSE,50.97,61.49,409187.16,651.38327,65.432,77.3990909090909,75.34347826086956,348498.332,403901.3354545454,652944.6158695653,546.1323239999999,531.1898690909092,929.9563776086956
2025-11-14,INCON,INE507D01010,BSE,14.3,100.0,128.70000000000002,0.128,92.852,93.39136363636364,95.35241935483872,5427.804,9142.167727272728,11732.029677419352,6.4846,9.686727272727273,12.286774193548387
2025-11-14,EMPOWER,INE507F01023,BSE,1.79,100.0,1946234.78,1940.63,100.0,100.0,86.88727272727272,2605935.514,8454404.342727272,7338570.647878788,2600.0652,8408.131863636361,8954.25043939394
2025-11-14,TIMETECHNO,INE508G01029,NSE,205.71,38.46,408035864.79,1049429.50053,46.114,38.09863636363636,31.672121212121215,270626414.166,126175447.43363637,134193430.14333332,546393.2638859999,324876.1526477272,432441.2940931818
2025-11-14,BERYLSE,INE508J01015,BSE,29.46,100.0,26926.440000000002,29.287,93.346,95.60818181818182,96.34166666666668,22008.915999999997,17138.874545454546,12591.967333333332,22.9366,17.722136363636363,13.144383333333334
2025-11-14,RHL,INE508K01013,NSE,222.83,96.13,934549.02,977.9011999999999,78.96799999999999,79.5059090909091,72.42287878787879,1749026.634,1101641.4963636366,1358948.8184848486,2189.3202819999997,1372.8083759090912,1928.784226060606
2025-11-14,JACKSON,INE508N01025,BSE,0.51,59.26,27814.89,47.633,73.582,69.51545454545455,68.63803030303029,119984.13200000003,126515.2081818182,210921.61348484852,162.3924,185.3791818181818,307.87965151515147
2025-08-20,SHASHANK,INE508R01018,BSE,29.42,100.0,29.42,0.029,100.0,100.0,100.0,29.42,29.42,29.42,0.029,0.029,0.029
2025-11-14,GENNEX,INE509C01026,BSE,15.76,82.29,3465813.12,4228.717,81.31199999999998,82.4209090909091,79.13136363636363,7178828.646,17604803.192272726,9215370.592575759,8597.836,21433.881454545455,11403.897545454543
2025-11-14,CUPID,INE509F01029,NSE,312.84,24.73,736667498.16,2911265.92302,33.574,41.961363636363636,42.745757575757565,412495254.15,275543879.46090907,292749890.6206061,1556716.30676,781315.7929190908,785351.7953678787
2025-11-14,ENGINERSIN,INE510A01028,NSE,200.25,22.22,384971613.75,1704259.60649,47.73,47.58181818181818,43.585454545454546,110368693.762,119821462.01,170772411.8,227084.45333600004,258068.21922227266,432400.2815268182
2025-11-14,AGARWAL,INE510B01018,BSE,21.45,100.0,4332.9,4.331,99.768,98.45136363636365,95.92603174603175,24057.684,19342.89363636364,22664.969523809526,23.443599999999996,19.890363636363634,23.16512698412699
2025-11-14,ROYALIND,INE510H01015,BSE,7.59,71.49,189051.72,263.8,80.388,83.46227272727275,85.4628787878788,962053.1300000001,1648749.5604545453,1450023.0045454546,1106.3044,1947.7223181818183,1641.2193333333337
2025-11-14,ARMAN,INE510P01018,BSE,85.08,100.0,85.08,0.085,100.0,100.0,97.86017857142858,266181.712,163939.52863636363,81831.18892857143,258.2272,159.88818181818183,81.31721428571429
2025-11-14,PESB,INE510U01018,BSE,209.3,77.78,1172080.0,1489.68,73.03999999999999,70.16090909090909,87.78272727272727,5676720.0,4645587.2727272725,5112898.787878788,7258.3279999999995,6754.25818181818,6194.621212121212
2025-11-14,INOXGREEN,INE510W01014,NSE,253.0,59.69,120490491.0,202398.52625,50.816,51.77363636363636,56.253333333333345,136525778.86999997,355256358.61,318551923.87466663,271791.66375,684028.4646268183,594299.0039668889
2025-11-14,POONAWALLA,INE511C01022,NSE,469.2,49.08,265773178.79999998,542813.51305,44.71,43.254999999999995,42.403939393939396,249441507.71999997,304032648.7022727,406563243.7113637,569127.1673100002,767916.0001409091,1463704.4463795456
2025-11-10,829PFL29,INE511C07706,BSE,961.75,100.0,77901.75,77.901,97.62,97.62,97.62,85280.0,85280.0,85280.0,85.697,85.697,85.697
2025-11-14,JYOTI,INE511D01012,BSE,95.48,56.24,14076998.32,24837.796,76.966,73.33727272727273,82.82878787878788,5388366.067999999,3408848.6181818186,2497503.462121212,6926.785800000001,4846.311500000001,3236.5013636363637
2025-11-14,MMP,INE511Y01018,NSE,264.4,64.4,1847627.2,2892.4626000000003,60.19199999999999,62.86136363636364,60.8010606060606,3335485.8200000003,3606528.2613636362,3806768.3083333336,5635.24993,6435.684795454546,6732.961070454546
2025-11-14,FGP,INE512A01016,BSE,9.86,100.0,18576.239999999998,18.811,100.0,100.0,94.85090909090908,72102.0,106518.46136363638,89350.50560606061,71.5668,106.42431818181818,95.96795454545453
2025-11-14,FCSSOFT,INE512B01022,NSE,2.15,76.66,2922557.35,3851.18969,60.486000000000004,57.02,58.37060606060606,2102824.906,4993454.822727271,3475115.5919696973,3467.2055800000003,13217.920970909092,7541.802604242424
2025-11-14,GOURMET,INE512D01028,BSE,16.31,92.01,63869.95999999999,69.77,74.30199999999999,74.95272727272726,74.8242424242424,353207.82,431812.7504545454,646499.6719696969,440.1552,567.9483181818182,829.4511363636362
2025-10-14,AARSHYAM,INE512R01010,BSE,12.3,100.0,2583.0,2.583,100.0,100.0,100.0,1322.83,1322.83,1322.83,1.3225,1.3225,1.3225
2025-11-14,SCHAEFFLER,INE513A01022,NSE,4086.1,51.92,61957534.3,119347.5612,60.724000000000004,58.37090909090907,59.666969696969694,123094002.5,167673173.95000002,147910217.10454544,197778.99848,333394.7956090909,257000.57253636364
2025-11-13,OCTAL,INE513C01010,BSE,22.05,100.0,661.5,0.687,84.05,83.25363636363637,90.85519230769229,6476.714,15102.605454545455,14168.759423076923,8.0378,19.56263636363636,16.540788461538458
2025-11-14,RODIUM,INE513E01024,BSE,185.2,82.18,15371.599999999999,17.513,69.078,82.03136363636362,86.43578124999999,15500.179999999998,50789.96590909091,163494.46171875,24.4036,59.59427272727272,179.836828125
2025-11-14,CAPPIPES,INE513R01026,BSE,12.54,67.32,313161.42,466.547,60.336,65.71954545454545,70.04772727272727,485871.1279999999,1093051.2104545457,921871.3133333335,1014.6635999999999,2329.8774090909096,1548.4063181818183
2025-11-14,MINOLTAF,INE514C01026,BSE,1.23,100.0,36800.37,35.588,100.0,100.0,100.0,12997.975999999999,40528.15863636363,30336.06467741935,12.1512,40.73231818181818,30.587
2025-11-14,MOKSH,INE514Y01020,NSE,15.17,66.32,9084008.38,13635.33317,86.982,81.30500000000002,74.40181818181819,7769716.208,3073322.661818181,2933211.1075757574,8973.356128,3649.4276927272726,3964.0343187878784
2025-11-14,COCKERILL,INE515A01019,BSE,5352.2,71.2,5068533.399999999,7127.74,66.388,65.7959090909091,53.67469696969697,22629195.47,18223612.272727273,30037634.13787879,37696.269400000005,29429.511954545455,98374.89009090909
2025-11-14,VISIONCINE,INE515B01025,BSE,1.1,100.0,6842.000000000001,7.142,96.53800000000001,96.58818181818182,95.41242424242425,23529.138,37045.19545454545,24691.095151515154,24.0944,38.91059090909091,26.08566666666667
2025-11-14,LAHOTIOV,INE515C01023,BSE,55.52,63.32,552146.4,868.567,66.298,63.54227272727273,85.435,846667.4820000001,2623174.867272727,2078587.5018181815,1303.4198000000001,4316.9939545454545,2738.7403787878793
2025-11-14,EMPIND,INE515H01014,BSE,1082.4,71.98,753350.4,1037.905,88.00399999999999,88.41499999999999,84.14681818181818,1111071.5799999998,975669.6795454546,1557795.5893939396,1256.3963999999999,1105.174318181818,1908.0426363636363
2025-11-07,1240AFPL29,INE515Q08226,BSE,104000.0,100.0,208000.0,208.05,100.0,97.72727272727273,98.07692307692308,289600.0,290113.63636363635,297000.0,289.6,295.0,301.25003846153845
2025-11-13,1225AFPL29,INE515Q08242,BSE,104000.0,66.67,208000.0,306.02,100.0,100.0,100.0,284380.0,303193.3333333333,303193.3333333333,284.38,302.92600000000004,302.92600000000004
2025-11-10,12AFPL30,INE515Q08267,BSE,102500.0,100.0,102500.0,102.5,100.0,100.0,100.0,513033.6666666667,513033.6666666667,513033.6666666667,511.24466666666666,511.24466666666666,511.24466666666666
2025-11-14,UFLEX,INE516A01017,NSE,519.7,64.58,11538379.4,17875.61995,61.62399999999999,61.19136363636364,56.60787878787879,7338974.840000001,5815490.565909091,9305620.88560606,12278.19217,9580.779661363636,19523.252096969696
2025-11-10,KIRANPR,INE516D01011,BSE,26.01,100.0,494.19000000000005,0.505,100.0,100.0,100.0,7733.459999999999,9204.412272727275,13243.883421052631,7.692800000000001,9.218590909090908,13.251105263157894
2025-11-14,PANABYTE,INE516E01019,BSE,45.03,65.36,1104045.54,1678.829,68.872,73.03727272727272,82.98227272727273,321897.514,351560.74363636365,305275.90348484844,438.6188,486.280590909091,387.86881818181814
2025-11-07,ABHICAP,INE516F01016,BSE,121.8,100.0,4384.8,4.384,95.69200000000001,98.55954545454546,97.435,24749.64,15725.702272727272,17777.61923076923,25.7394,16.19863636363636,20.467384615384614
2025-11-03,RICHAIND,INE516H01012,BSE,1.65,100.0,3737.25,3.79,100.0,100.0,100.0,17853.112,24298.365,20134.69360655738,17.2876,24.206500000000002,20.04239344262295
2025-11-14,RLFL,INE516P01015,BSE,8.38,100.0,1832680.86,1832.68,100.0,100.0,100.0,2090451.03,816993.1577272731,921347.92,2061.2335999999996,808.7691818181818,919.8940151515152
2025-10-24,875PF26,INE516Y07410,BSE,1005.01,60.0,301503.0,502.404,100.0,100.0,100.0,165514.1,126268.64285714286,126268.64285714286,166.024,126.63285714285713,126.63285714285713
2025-10-09,9PFL31A,INE516Y07428,BSE,1010.0,100.0,121200.0,121.2,100.0,100.0,100.0,256550.0,256550.0,256550.0,256.55,256.55,256.55
2025-11-14,675PFL31,INE516Y07444,BSE,754.64,100.0,55843.36,55.924,99.62,98.21181818181817,96.96409090909091,2999170.968,2251936.3140909094,4050498.764090909,3030.0656,2285.247590909091,4152.368303030303
2025-11-14,TTML,INE517B01013,NSE,54.02,53.5,15613778.74,29253.843829999998,48.306000000000004,53.65181818181818,55.04088888888888,21755344.12,30667286.899090912,36291099.674666665,50226.493753999996,63856.04460227273,78561.7031228889
