DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,TOTAL_TURNOVER,VOLUME,VWAP,VWAP_1M,WHALE_DENSITY,WHALE_DENSITY_1M,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M
2026-08-18,VKAL,INE427T01025,BSE,0.94,0.0,0.0,311822.0,333215,0.9357982083639692,0.8848015582023805,1234.1296296296296,1386.5736330221755,1154.8962962962962,True,86.03200000000001,82.61227272727272,85.11318181818183,295839.86399999994,269798.5718181818,251600.87424242424,989.111740517197,1226.8425110603566,1146.4099866731556
2026-08-13,ACML,INE427V01013,BSE,37.75,100.0,151000.0,150380.0,4000,37.595,31.885538461538463,1000.0,1193.2477309306514,37595.0,True,95.0,83.03727272727272,91.31545454545454,83020.0,80605.0,257663.63636363635,52746.333333333336,38047.346418732785,72844.82759412305
2026-08-18,PVVINFRA,INE428B01021,BSE,3.32,0.0,0.0,16004727.0,4842336,3.3051665559762893,3.5162981483847555,7938.255737704918,2165.7057820623654,26237.25737704918,True,66.83200000000001,65.45727272727272,63.61015151515152,2631785.63,2570358.809090909,2784079.276060606,6364.564026371199,7615.267231412054,6976.679945145989
2026-02-17,PVVIN-RE,INE428B20013,BSE,0.89,100.0,257493.91,257493.0,289319,0.8899968546828932,1.9707431834134896,1241.7124463519312,1500.7949799546252,1105.1201716738196,True,100.0,100.0,100.0,794546.985,794546.985,794546.985,2957.6814764467626,2957.6814764467626,2957.6814764467626
2026-08-18,HINDTIN,INE428D01019,BSE,110.1,0.0,0.0,3208886.0,29050,110.4607917383821,104.74512515558014,129.11111111111111,83.39172258504937,14261.715555555556,True,87.826,86.5859090909091,72.58636363636364,1415384.6999999997,708739.1204545455,554772.9378787879,12226.656488240065,8734.876419110415,7427.233918431203
2026-08-18,PRABHHANS,INE428P01013,BSE,38.92,0.0,0.0,62200.0,1563,39.79526551503519,36.89062919058092,120.23076923076923,198.52219414116365,4784.615384615385,True,100.0,97.89772727272727,83.14818181818181,42926.036,178284.23772727276,206115.94318181818,6153.746031746032,7323.608650162184,6047.675274623385
2026-08-18,SURYODAY,INE428Q01011,NSE,151.92,55.81,18274760.639999997,32761207.46,215534,152.00018308016368,197.01876461467324,72.30258302583026,79.61149503959895,10990.005857094935,False,49.55,38.38227272727273,45.52575757575757,44822006.897999994,103194687.69272727,59631239.749848485,12683.294811454292,15684.958401828973,12328.665940018855
2026-08-18,NEPHROPLUS,INE428V01029,NSE,699.1,60.44,74117183.8,123455969.55,175409,703.8177604911948,685.4614422987831,16.787156665709638,12.244136403371899,11815.09900947459,False,54.227999999999994,53.36500000000001,50.995303030303035,84036372.88,57865141.654545456,78038603.38181818,9619.54889780263,8392.883398758337,10507.347057232611
2026-08-18,YOGISUNG,INE429B01011,BSE,6.48,0.0,0.0,1420.0,228,6.228070175438597,6.647088751375463,16.285714285714285,303.9150125023041,101.42857142857143,True,92.628,91.66772727272728,88.13166666666666,83802.87,47795.475000000006,79825.41560606059,3011.2641752096924,2020.1500609781988,4632.97403233155
2026-08-18,INDCEMCAP,INE429D01017,BSE,24.18,0.0,0.0,36729.0,1519,24.179723502304146,23.991393183392642,168.7777777777778,1068.365235263804,4081.0,True,100.0,100.0,84.8559090909091,3212153.090000001,1027930.5122727274,730706.3466666666,59196.54016169228,25631.570422681703,16500.76778220687
2026-08-18,SAFARI,INE429E01023,NSE,1482.8,56.51,13665484.799999999,24277100.1,16308,1488.6620125091981,1531.99010539369,4.571909167367536,6.87091286374868,6806.027502102607,False,57.644000000000005,55.49454545454546,54.08090909090909,17550343.240000002,36343927.33181818,55018846.30606061,7978.154814127245,10526.170522285202,13933.26168428542
2026-08-18,CCCL,INE429I01024,NSE,15.52,56.64,1492667.04,2631103.19,169800,15.495307361601885,15.787344136865585,361.27659574468083,305.55839863668183,5598.091893617021,False,66.21799999999999,64.2990909090909,65.54590909090909,2561185.078,2361724.7618181817,3702066.69,5534.098649767099,4823.955593186856,5080.260366411488
2026-08-18,PEIL,INE429K01012,BSE,7.15,0.0,0.0,41072.0,5594,7.3421523060421885,7.157394621408417,155.38888888888889,568.6510813986913,1140.888888888889,True,79.93199999999999,75.21500000000002,65.62257575757575,205392.272,107203.87863636366,117780.63666666666,10886.44909191591,4070.060191461073,3107.638510854679
2026-07-30,PRISMFN,INE429Q01019,BSE,27.0,100.0,2700.0,2700.0,100,27.0,28.36600566572238,100.0,4187.095511424919,2700.0,True,80.0,80.0,80.0,199724.8,199724.8,199724.8,118771.175,118771.175,118771.175
