DATE,SYMBOL,ISIN,EXCHANGE,CLOSE,DELIV_PER,DELIVERY_TURNOVER,ATW,EVER_100_DELIV,DELIV_PER_1W,DELIV_PER_1M,DELIV_PER_3M,DELIVERY_TURNOVER_1W,DELIVERY_TURNOVER_1M,DELIVERY_TURNOVER_3M,ATW_1W,ATW_1M,ATW_3M,MOMENTUM_RAW,FOOTPRINT_RAW,STABILITY_RAW,HASMOMENTUMDATA,HASFOOTPRINTDATA,HASSTABILITYHISTORY20D,MOMENTUM_SCORE,FOOTPRINT_SCORE,STABILITY_SCORE,TRIGGER_COUNT_30D,AI_SCORE,COMBINED_SCORE,SIS,Whale_Density,Implied_Trades,AI_WIN_PROBABILITY,ATR14,STOP_LOSS,TAKE_PROFIT,CHANDELIER_EXIT,REC_POS_SIZE_INR
2026-08-13,HIMTEK,,BSE,286.85,100.0,8283080.600000001,49535.19526627219,,100.0,97.9268181818182,84.3730303030303,8798122.459999999,9260139.036363635,6050872.946212121,75859.84091106812,87893.74829111977,43571.70777729528,1.185212853453818,1.3689067137304962,1.1368660489383988,,,,0.7578947368421053,0.6631578947368421,0.7052631578947368,1,0.7652631578947369,1,0.7028418782164756,598.0286521209534,167.2160684029812,57.712613616963324,,,,,
2026-08-31,SBICARD,,NSE,668.0,57.22,894525480.0,35212.40406476526,,47.786,56.02045454545455,46.255606060606056,829178156.77,1399801332.5204542,710669470.1469699,46595.92761115045,41949.86909925511,31276.512261446187,1.2370392450382757,1.2587081865427647,1.125841774505361,,,,0.8105263157894737,0.6526315789473685,0.6736842105263158,1,0.7505263157894737,0,0.6937548116641441,3.9364338805380097,25403.70371630186,48.58849607713694,,,,,
2026-09-03,SHINDL,,NSE,160.65,51.07,30320920.35,29003.015102239533,,36.502,34.566818181818185,19.70272727272727,21285985.494,10903266.644545456,5358196.834696971,45561.88239571473,39808.69719863784,31136.565935465736,2.59202694596964,5.658791807284321,0.931477644720094,,,,1.0,0.9473684210526315,0.4421052631578947,1,0.66,2,0.6847633911621149,95.65347874488094,1045.4402841606184,18.001167476433363,,,,,
2026-07-31,EMIL,,NSE,186.02,35.8,419756176.22,19417.943295887628,,46.728,36.32545454545454,45.331212121212126,106950284.108,344710490.1609091,202755051.19954547,12604.268925119488,19547.89201723144,14213.938750968664,0.7897428355604873,2.0702624853813805,1.3661198093008748,True,True,True,0.16842105263157894,0.7684210526315789,0.8210526315789474,1,0.7863157894736843,2,0.6517975839755412,4.626005380254468,21616.92254549414,36.82488791804545,,,,,
2026-08-13,RECLTD,,NSE,317.85,56.55,827561888.4000001,45899.71708144082,,51.166,55.60272727272727,55.54030303030303,818301985.32,1184390295.6454544,1108005211.3651516,46643.88439040816,43645.686884414514,40184.44515045946,1.0181795365636748,0.7468934982538369,1.1422259759860343,,,,0.5789473684210527,0.5789473684210527,0.7157894736842105,1,0.7452631578947368,1,0.6459469232749357,5.546378793516322,18029.7819032662,55.846203313692556,6.732145036969866,304.3857099260603,344.7785801478795,,100000.0
2026-08-07,PAYTM,,NSE,1670.0,56.54,2207613080.0,58020.59831985436,,44.642,44.37045454545454,40.48969696969697,2146588055.9,3217046465.05,2077135383.0181816,60044.20688958992,67533.75397959452,56106.18362191963,1.3964046222009339,1.0628161736825397,1.03412127816134,True,True,True,0.9421052631578948,0.6157894736842106,0.5526315789473685,1,0.6873684210526316,1,0.6432520884605664,2.628205043967866,38048.78170731593,62.436278508252364,,,,,
2026-08-25,SHUKRAPHAR,,NSE,54.11,19.93,73251628.94,14491.676342285828,,47.754,51.573181818181816,55.17121212121212,82744131.72399999,42505007.70636364,18149486.628030304,17613.252184860867,18207.12271747781,11987.02983341633,0.3612391178974542,4.036016579492074,1.208946381520406,,,,0.08421052631578947,0.9368421052631579,0.7578947368421053,1,0.756842105263158,1,0.6430372973141547,19.783418542345153,5054.738127586815,27.76843778788925,,,,,
2026-07-31,HEROMOTOCO,,NSE,5333.5,65.32,1369274788.5,66346.53609328334,,50.622,54.10045454545456,53.22393939393939,2155087892.8,1901361188.9318185,1934377720.668182,76659.10370938898,71398.38071694942,61728.8659314757,1.2272672925716954,0.7078631923174853,1.0748056859967854,True,True,True,0.8,0.5368421052631579,0.6210526315789474,1,0.7063157894736842,0,0.6290778318945238,4.845377761315828,20638.2257330631,37.855897883580305,125.10714285714286,5083.285714285715,5833.928571428572,,100000.0
2026-09-04,KATIPATANG,,BSE,13.6,71.38,765462.4,9047.393162393162,,94.15,86.48727272727272,84.19560606060607,2342266.6559999995,880419.0495454543,531026.1542424243,29274.52120653842,12287.420448056851,7465.2686847182995,0.8477877093564588,1.4414777763480005,1.2119313509657776,,,,0.23157894736842105,0.6736842105263158,0.7684210526315789,1,0.7515789473684209,1,0.6180328895665557,1181.9513489353835,84.60585123920099,67.61863714248582,,,,,
2026-08-26,EMAMILTD,,NSE,363.65,60.29,188688893.75,15568.453675129407,,58.124,57.36590909090908,56.85469696969698,252757040.46,225871123.4136363,184935252.75227275,19085.51635035527,15945.470109062908,14607.32423077216,1.060422501805506,1.0202970550063561,1.0657977757714523,,,,0.6,0.6,0.6105263157894737,1,0.6863157894736842,1,0.6052545297438532,8.250858524697566,12119.95087549577,63.164690682034916,11.649998256138392,340.3500034877232,410.24999302455353,,100000.0
