ENTRY_DATE,SYMBOL,ENTRY_PRICE,ATR14,STOP_LOSS,TAKE_PROFIT,ENTRY_AI_PROB,ENTRY_WHALE_DENSITY,ENTRY_IMPLIED_TRADES,STATUS,EXIT_DATE,EXIT_PRICE
2026-08-19,COLPAL,1879.5999755859373,36.84999302455357,1769.0500209263391,,33.1135441696585,15.005148410822164,20335.39043784407,HIT_SL,2026-08-31,1804.3500453404017
2026-08-19,ANURAS,1225.4000244140625,19.178580147879465,1216.3642839704241,,30.511871730668013,38.83688575760279,7994.767651409461,ACTIVE,,
2026-08-18,PIIND,2515.0,69.29803950826093,2337.1058814752173,,54.4735863709429,24.493483040201,16853.785822516482,ACTIVE,,
2026-08-18,GRASIM,3278.699951171875,91.15615296702246,3097.5315410989324,,49.60825056123336,21.62044543172836,43468.755687991536,ACTIVE,,
2026-08-18,GLAXO,2877.39990234375,75.76424734933036,2650.107257952009,,48.77176235684915,10.035724786827403,27379.90597748196,HIT_SL,2026-08-18,2691.707257952009
2026-08-18,GROWW,193.8099975585937,4.535003662109375,180.20498901367188,,47.838921230130815,318.02940996296604,90540.53748154642,HIT_SL,2026-08-28,191.60499572753906
2026-08-18,ELECTHERM,1024.0999755859375,47.4857177734375,932.5428466796875,,35.30011586603201,27.892881355932207,2115.055487255428,ACTIVE,,
2026-08-18,ABCAPITAL,402.0,10.910720825195312,383.7178497314453,,33.49939617318558,96.5504509141361,27755.097739967267,ACTIVE,,
2026-08-18,POLICYBZR,1747.0,50.021449497767854,1724.9356515066966,,30.464883393254315,35.46239959698861,22808.101830711774,ACTIVE,,
2026-08-17,CORDELIA,823.2000122070312,31.01072038922991,730.1678388323103,,77.57966734481386,99.65733959995627,12788.596716142854,HIT_SL,2026-08-17,730.1678388323103
2026-08-17,BFSI,27.309999465942383,0.5071430206298828,26.568571090698242,,72.20798191652906,2460.791167192429,1548.7164395059835,ACTIVE,,
2026-08-17,SHREECEM,24535.0,633.2142857142857,22635.357142857145,,49.99809599742273,2.1249749849909945,5788.798860852615,HIT_SL,2026-08-31,23355.357142857145
2026-08-17,LGEINDIA,1667.5999755859375,47.735726492745535,1611.7928205217634,,49.715449765025056,24.22683365608277,45834.82995101169,ACTIVE,,
2026-08-17,LENSKART,607.5999755859375,15.578565325055804,560.8643040248326,,47.401019578962185,200.36626517059764,59497.52260717051,HIT_SL,2026-08-27,627.164328438895
2026-08-17,HYUNDAI,2190.0,57.88877032978876,2016.3336890106336,,46.94459177805928,24.357867728717498,16823.756912402565,HIT_SL,2026-09-02,2107.333689010634
2026-08-17,PVTBANKADD,27.84000015258789,0.440000125340053,27.22999886104039,,41.35859761732822,1477.4376222135315,2492.6012169842325,ACTIVE,,
2026-08-17,MANKIND,2380.89990234375,57.378574916294646,2251.764177594866,,36.93597146248742,27.51469889333968,21700.132062136552,ACTIVE,,
2026-08-17,DEFENCE,82.69000244140625,1.4357147216796875,78.38285583496094,,34.485776358661475,327.625,756.1457426789606,HIT_SL,2026-08-27,81.29285430908203
2026-08-14,SAMMAANCAP,152.38999938964844,4.843572344098773,137.85928296770368,,45.169674327222445,262.02440067009417,42913.75198516208,HIT_SL,2026-08-18,148.36927686418807
2026-08-14,INDUSTOWER,384.3500061035156,9.64500254492908,360.46498626169716,,36.34997105443337,138.02910371674852,23668.27864021851,ACTIVE,,
2026-08-14,CPPLUS,3519.0,169.74281529017858,3288.671456473214,,23.40932854300532,20.23275609040212,3265.5123669963864,ACTIVE,,
2026-08-14,GVPIL,769.5999755859375,38.78015124969589,653.2595462509123,,18.60472362840625,63.0717607973422,2958.6745008377707,HIT_SL,2026-08-24,653.2595462509123
2026-08-24,SETL,312.3500061035156,13.317858014787946,370.7464381626674,,72.75097694347515,279.99889058383025,11630.467643715205,ACTIVE,,
2026-08-24,GROWWLIQID,110.47000122070312,0.1400004795619419,110.04999856131415,,52.97539034797386,2257.112676056338,211.93276960538984,HIT_SL,2026-08-26,110.5699964250837
2026-08-24,TATASTEEL,186.3000030517578,3.6871446881975447,179.18856593540735,,49.656451996460646,246.42718193434,91631.89457977808,ACTIVE,,
2026-08-24,SHYAMMETL,1001.0,21.24892456571967,937.253226302841,,29.129678766224146,28.51003449357165,4615.530427966766,HIT_SL,2026-08-28,1047.253226302841
2026-08-25,ITADD,32.40999984741211,0.5864289147513253,32.06071295057024,,78.4733640749727,7405.809523809524,186.77972870856163,ACTIVE,,
2026-08-25,ONIXSOLAR,276.25,,,,52.63165471002862,1315.127496159754,638.5870924932753,SUSPENDED,2026-08-25,276.25
2026-08-25,TATAPOWER,370.6000061035156,5.532143729073661,354.00356881277906,,46.10980068940192,146.42063568120108,43087.51651283397,HIT_SL,2026-08-27,354.00356881277906
2026-08-25,DABUR,395.0499877929688,4.896434238978794,380.3606972830637,,41.515908893630495,120.53227678247625,17912.043464373834,HIT_SL,2026-09-02,380.3606972830637
2026-08-25,REMAGNET,3953.199951171875,,,,27.70799985335796,16.713389121338913,356.54830578002503,SUSPENDED,2026-08-25,3953.199951171875
